snapshot,BECCS,Biogas,Biomass,CCGT,DSR,Hydro,Nuclear,Other RES,PV,SCGT,Wind,Wind offshore,demand
2030-03-06 15:00:00,0.0,178.70018926459,228.2620573834,1015.0,0.0,3.71466112,1178.0,0.0,293.078452585,927.7400836012,131.360170816,573.558868369,5423.470031216284
2030-03-06 16:00:00,0.0,178.72556877200998,228.6733678743,1015.0,0.0,3.71466112,1178.0,0.0,163.587479411,928.1334659661,121.767751885,527.677384922,5616.4022061126525
2030-03-06 17:00:00,0.0,178.83611880029,230.4649860352,1015.0,0.0,3.71466112,1178.0,0.0,59.7317207249,79.8469914045,125.516164112,590.994024713,5900.194263495096
2030-03-06 18:00:00,0.0,178.8304339541,230.3728551346,1015.0,0.0,3.71466112,1178.0,0.0,0.0,929.7588762886,127.311441524,613.197189368,6085.329993055024
2030-03-06 19:00:00,0.0,178.94666474169,232.25653796249998,1015.0,0.0,3.71466112,1178.0,0.0,0.0,931.5604534962,135.17309795,572.466785852,6090.381944919434
2030-03-06 20:00:00,0.0,178.17301888757999,219.7185225149,1015.0,0.0,3.71466112,1178.0,0.0,0.0,919.5689427576,145.124173037,578.404611559,5825.622620542071
2030-03-06 21:00:00,0.0,178.22038579434,220.4861696308,1015.0,0.0,3.71466112,1178.0,0.0,0.0,920.3031298123,149.790198508,608.627025192,5392.0599437865985
2030-03-06 22:00:00,0.0,177.10695288288,202.4414286558,1015.0,0.0,3.71466112,1178.0,0.0,0.0,903.0449196847001,160.209837423,630.261572194,4860.66074176696
2030-03-06 23:00:00,0.0,175.78529766492,181.0221533488,1015.0,0.0,3.71466112,1178.0,0.0,0.0,32.5592638063,165.423897903,662.710046219,4356.796920469198
2030-03-07 00:00:00,0.0,175.78362204527,180.9949975837,1015.0,0.0,3.71466112,1178.0,0.0,0.0,32.5332917017,172.065064232,677.123298871,3988.9754626402173
2030-03-07 01:00:00,0.0,175.68933778825,179.466989045,1015.0,0.0,3.71466112,1178.0,0.0,0.0,31.0718857178,182.756903502,771.44113127,3927.4790554600127
2030-03-07 02:00:00,0.0,175.69043715821,179.4848058762,1015.0,0.0,3.71466112,1178.0,0.0,0.0,31.0889259523,189.299812951,631.633157494,3805.418558483919
2030-03-07 03:00:00,0.0,175.68921518193,179.4650020378,1015.0,0.0,3.71466112,1178.0,0.0,0.0,31.0699853199,186.873777398,503.177997865,3705.188832017869
2030-03-07 04:00:00,0.0,175.69002847049,179.47818251889998,1015.0,0.0,3.71466112,1178.0,0.0,0.0,31.0825912927,170.46075946,471.747530861,3661.0045131086317
2030-03-07 05:00:00,0.0,175.69006933927,179.4788448546,1015.0,0.0,3.71466112,1178.0,0.0,0.0,150.24585674266797,150.595006341,518.006319674,3827.8498904444737
2030-03-07 06:00:00,0.0,176.04145904099,185.1736074969,1015.0,0.0,3.71466112,1178.0,0.0,0.0,886.5297651353001,137.485054788,447.519501995,4374.692928126384
2030-03-07 07:00:00,0.0,176.40490911733,191.0638254144,1015.0,0.0,3.71466112,1178.0,0.0,2.66353914715,42.1632413187,141.94126547,539.194893896,5018.33127670224
2030-03-07 08:00:00,0.0,176.54263687899999,193.2958968385,1015.0,0.0,3.71466112,1178.0,0.0,99.9675934442,894.2980216245,156.262966424,620.663880304,5362.5166618295825
2030-03-07 09:00:00,0.0,176.33118185262998,189.86897175,1015.0,0.0,3.71466112,1178.0,0.0,246.948129815,891.0204687158,173.783185055,727.980501665,5528.644259696864
2030-03-07 10:00:00,0.0,175.47608862279,176.0109874177,1015.0,0.0,3.71466112,1178.0,0.0,346.854229497,27.7665236532,197.67909263,1066.46770879,5559.710652320535
2030-03-07 11:00:00,0.0,175.42598350831,175.1989638076,1015.0,0.0,3.71466112,1178.0,0.0,374.067157464,391.7055832762709,217.401426651,1256.76942862,5548.030817460134
2030-03-07 12:00:00,0.0,175.79772585849,181.2235696455,1015.0,0.0,3.71466112,1178.0,0.0,382.556240282,259.0331688827546,238.796772941,1252.89002463,5484.961373420401
2030-03-07 13:00:00,0.0,176.26530547903,188.8013527801,1015.0,0.0,3.71466112,1178.0,0.0,362.614602051,39.999384925,233.766524466,1292.34662634,5374.928023950786
2030-03-07 14:00:00,0.0,176.32542752953,189.7757148786,1015.0,0.0,3.71466112,1178.0,0.0,299.563396932,40.9312767077,222.046685196,1431.40790344,5278.469895750741
2030-03-07 15:00:00,0.0,176.44774367726998,191.75801949729998,1015.0,0.0,3.71466112,1178.0,0.0,197.511373817,42.8271769977,210.215899446,1642.43529916,5280.9799531866665
2030-03-07 16:00:00,0.0,177.02521942574,201.116823421,1015.0,0.0,3.71466112,1178.0,0.0,94.5354732975,51.778051099,193.226657358,1831.81431684,5488.92073758569
2030-03-07 17:00:00,0.0,177.83384486180998,214.2217320235,1015.0,0.0,3.71466112,1178.0,0.0,23.6101503395,64.3117453581,172.787371343,1917.27452061,5718.28492370363
2030-03-07 18:00:00,0.0,178.41364195654,223.6181566169,1015.0,0.0,3.71466112,1178.0,0.0,0.0,73.2986003263,150.4846455,1941.40237925,5782.806206960771
2030-03-07 19:00:00,0.0,178.43244567854,223.92289728819998,1015.0,0.0,3.71466112,1178.0,0.0,0.0,73.5900580173,148.542214917,1949.8673,5672.527567934863
2030-03-07 20:00:00,0.0,178.41707902026,223.6738590522,765.7345206703943,0.0,3.71466112,1178.0,0.0,0.0,73.351874814,173.306875667,1951.05985735,5355.096471859728
2030-03-07 21:00:00,0.0,177.96601447049,216.36372578779998,292.4215667907432,0.0,3.71466112,1178.0,0.0,0.0,66.3603742926,229.636006583,1951.36460969,4923.664702901548
2030-03-07 22:00:00,0.0,177.99179857874998,216.7815934025,105.0,0.0,3.71466112,1178.0,0.0,0.0,66.7600279706,278.604041048,1951.03699684,4428.515896532302
2030-03-07 23:00:00,0.0,177.76661164498,213.13212350729998,105.0,0.0,3.71466112,1178.0,0.0,0.0,63.2696304973,331.279237552,1951.17408342,3989.739550461589
2030-03-08 00:00:00,0.0,177.90773151473,215.41916879730002,105.0,0.0,3.71466112,1178.0,0.0,0.0,65.4569884783,350.769478002,1951.32674917,4097.086653684194
2030-03-08 01:00:00,0.0,177.96919406095,216.41525550789999,105.0,0.0,3.71466112,1178.0,0.0,0.0,66.4096579447,360.943710679,1951.12672161,4015.133893433997
2030-03-08 02:00:00,0.0,177.97368962586998,216.4881124387,105.0,0.0,3.71466112,1178.0,0.0,0.0,66.479339201,357.029444621,1950.81855846,3914.7999731741247
2030-03-08 03:00:00,0.0,177.80759893643,213.7963800151,105.0,0.0,3.71466112,1178.0,0.0,0.0,63.9049335147,351.238733478,1950.69873398,3817.718491131171
2030-03-08 04:00:00,0.0,177.69087772358,211.90474915829998,105.0,0.0,3.71466112,1178.0,0.0,0.0,62.0957547154,347.371091154,1948.07844937,3767.0325518441523
2030-03-08 05:00:00,0.0,178.25588849659,221.0615406831,105.0,0.0,3.71466112,1178.0,0.0,0.0,70.8534216971,341.73812307,1942.7546322,3929.810029812805
2030-03-08 06:00:00,0.0,178.66015830241,227.6132995318,105.0,0.0,3.71466112,1178.0,0.0,0.0,77.1196036873,336.027029658,1935.5500316,4454.119350660369
2030-03-08 07:00:00,0.0,179.32848533105,238.4444757925,386.06064228458297,0.0,3.71466112,1178.0,0.0,21.0689974902,87.4786726313,336.209213085,1884.43716979,5122.5800616946235
2030-03-08 08:00:00,0.0,179.35648452676,238.898242004,1015.0,0.0,3.71466112,1178.0,0.0,245.280211922,87.9126601647,337.75286771,1908.86623126,5504.37470320014
2030-03-08 09:00:00,0.0,179.30781390617,238.1094663782,408.57922600756285,0.0,3.71466112,1178.0,0.0,479.752768383,87.1582655457,331.906042904,1929.12226269,5643.488251098666
2030-03-08 10:00:00,0.0,179.0670151015,234.2069842325,355.5284700343328,0.0,3.71466112,1178.0,0.0,628.9401668,83.4258840733,327.341591153,1867.42075487,5665.483271547586
2030-03-08 11:00:00,0.0,178.54213746261,225.70060639870002,325.8431838229245,0.0,3.71466112,1178.0,0.0,656.228720786,75.2902806704,338.240839174,1848.62352116,5638.021694763001
2030-03-08 12:00:00,0.0,179.0369356853,233.7195051322,235.04276179993485,0.0,3.71466112,1178.0,0.0,604.527901611,82.9596531222,348.956187534,1900.67681318,5574.472163346865
2030-03-08 13:00:00,0.0,178.60834487326,226.77359028799998,225.04562529587338,0.0,3.71466112,1178.0,0.0,514.60570969,76.3164955355,349.887996902,1928.12839901,5488.918566881653
2030-03-08 14:00:00,0.0,178.54941210401998,225.8185021594,218.18037077491283,0.0,3.71466112,1178.0,0.0,429.03395926,75.4030376123,350.677264684,1948.41449635,5415.629448231072
2030-03-08 15:00:00,0.0,177.87038154399,214.8138601699,317.7412210539437,0.0,3.71466112,1178.0,0.0,377.546550187,64.8780639318,345.488039658,1951.0674827,5438.958004527329
2030-03-08 16:00:00,0.0,178.14734921189,219.3025094403,635.1221265522432,0.0,3.71466112,1178.0,0.0,268.05970086,69.1710627842,337.170522506,1933.45934821,5629.985024846356
2030-03-08 17:00:00,0.0,179.10183529525,234.771294278,968.4902886099838,0.0,3.71466112,1178.0,0.0,104.672443911,83.9655970764,342.787595424,1949.67472205,5853.016181933465
2030-03-08 18:00:00,0.0,178.9580998241,232.441859501,1015.0,0.0,3.71466112,1178.0,0.0,0.0,81.7376972736,333.876161971,1948.2935785,5988.938794896151
2030-03-08 19:00:00,0.0,179.13480004675,235.30553428119998,1015.0,0.0,3.71466112,1178.0,0.0,0.0,84.4765507247,333.335627291,1948.1274825,5990.77991370437
2030-03-08 20:00:00,0.0,179.32257570662,238.3487020453,1004.8500135141122,0.0,3.71466112,1178.0,0.0,0.0,87.3870734526,332.186314646,1948.80246129,5780.449545943528
2030-03-08 21:00:00,0.0,178.40480204115,223.4748933976,643.1004693530834,0.0,3.71466112,1178.0,0.0,0.0,73.1615816378,329.677249305,1949.7158216,5387.087222619574
2030-03-08 22:00:00,0.0,177.88938552297,215.1218462863,142.2432779202635,0.0,3.71466112,1178.0,0.0,0.0,65.1726256061,321.959799969,1936.49418711,4848.43352770498
2030-03-08 23:00:00,0.0,176.95226866771,199.93455413549998,105.0,0.0,3.71466112,1178.0,0.0,0.0,50.6473143495,321.839032044,1939.14615939,4341.161339283571
2030-03-09 00:00:00,0.0,176.1429157675,186.817855957,105.0,0.0,3.71466112,1178.0,0.0,0.0,38.1023443962,321.358415201,1943.99341784,3976.7576549624023
2030-03-09 01:00:00,0.0,176.33305772927,189.89937296009998,105.0,0.0,3.71466112,1178.0,0.0,0.0,41.0495448036,318.777151551,1948.20462932,3896.6083879837665
2030-03-09 02:00:00,0.0,176.24436840713,188.4620381834,105.0,0.0,3.71466112,1178.0,0.0,0.0,39.6748603105,317.003709319,1949.43838369,3797.672401124358
2030-03-09 03:00:00,0.0,176.41925405631,191.2963052571,105.0,0.0,3.71466112,1178.0,0.0,0.0,42.3855878728,320.056750431,1950.8058187,3693.608125975204
2030-03-09 04:00:00,0.0,176.68629469948,195.6240731776,105.0,0.0,3.71466112,1178.0,0.0,0.0,46.524717842,323.377173174,1950.75667109,3616.007265537167
2030-03-09 05:00:00,0.0,176.36573639936,190.4289766132,105.0,0.0,3.71466112,1178.0,0.0,0.0,41.5560641901,326.488621965,1950.33167486,3700.277614131922
2030-03-09 06:00:00,0.0,176.57477608131,193.8167576598,105.0,0.0,3.71466112,1178.0,0.0,0.0,44.7961792602,327.226981035,1950.18020534,4152.19178460855
2030-03-09 07:00:00,0.0,176.48965460297,192.4372447927,131.29925931526486,0.0,3.71466112,1178.0,0.0,26.7903230797,43.476796346,325.086096588,1949.85966294,4834.99144294974
2030-03-09 08:00:00,0.0,176.95703396653,200.0117824822,355.3699253187034,0.0,3.71466112,1178.0,0.0,209.971424649,50.7211764812,326.451766837,1947.81923349,5256.854748508469
2030-03-09 09:00:00,0.0,177.37368292339,206.7641628248,309.09903607784315,0.0,3.71466112,1178.0,0.0,420.190721138,57.1792353126,326.407872208,1937.46657493,5424.033690698148
2030-03-09 10:00:00,0.0,177.5168339711,209.0841262008,200.78984101379785,0.0,3.71466112,1178.0,0.0,569.211512051,59.3980765521,321.83842859,1905.1359524,5459.3550250202825
2030-03-09 11:00:00,0.0,176.88795756808,198.8923026243,105.0,0.0,3.71466112,1178.0,0.0,639.229126657,49.6504923052,334.146386135,1885.96133289,5431.129722198331
2030-03-09 12:00:00,0.0,177.07140522499,201.8653290342,105.0,0.0,3.71466112,1178.0,0.0,696.687997513,52.4939309874,329.986344831,1888.13178497,5366.712632735013
2030-03-09 13:00:00,0.0,176.83164448713,197.9796702162,1015.0,0.0,3.71466112,1178.0,0.0,700.524568662,48.7776395505,321.546241447,1896.86007368,5273.145882313568
2030-03-09 14:00:00,0.0,176.85953333715,198.4316481212,105.0,0.0,3.71466112,1178.0,0.0,611.99107586,49.2099167258,320.139648556,1893.21764816,5181.008178717132
2030-03-09 15:00:00,0.0,177.33936541554,206.2079995088,105.0,0.0,3.71466112,1178.0,0.0,473.706883582,56.6473139408,314.507438576,1875.3964951,5162.532593081804
2030-03-09 16:00:00,0.0,177.64846819886,211.217443367,462.60592426537426,0.0,3.71466112,1178.0,0.0,284.630901309,61.4384070824,296.767058332,1840.89231584,5324.752923680707
2030-03-09 17:00:00,0.0,178.58019854998,226.31743966789998,841.8373401311538,0.0,3.71466112,1178.0,0.0,91.756121118,75.8802275246,277.201802463,1886.36202658,5567.487561320633
2030-03-09 18:00:00,0.0,179.13751373322,235.34951337389998,1015.0,0.0,3.71466112,1178.0,0.0,0.0,84.5186128648,251.39931495,1806.005949,5752.293343866787
2030-03-09 19:00:00,0.0,179.28564668423,237.750215476,1015.0,0.0,3.71466112,1178.0,0.0,0.0,86.8146736056,228.646702391,1799.65660919,5803.164878349054
2030-03-09 20:00:00,0.0,179.13936508858998,235.3795171827,1015.0,0.0,3.71466112,1178.0,0.0,0.0,84.5473088731,204.831977209,1857.4044471,5620.877474270971
2030-03-09 21:00:00,0.0,179.26135428614998,237.3565231156,733.0580014584831,0.0,3.71466112,1178.0,0.0,0.0,86.4381414354,182.715849099,1843.62022674,5252.0025014155535
2030-03-09 22:00:00,0.0,178.99232742066,232.9965656783,234.6181311704746,0.0,3.71466112,1178.0,0.0,0.0,82.2682250202,171.695499685,1842.72942802,4732.85258228228
2030-03-09 23:00:00,0.0,178.80788256571,230.0073782765,105.0,0.0,3.71466112,1178.0,0.0,0.0,79.4093297685,141.679411153,1783.66509242,4217.167830361649
2030-03-10 00:00:00,0.0,178.80992600431,230.0404950632,105.0,0.0,3.71466112,1178.0,0.0,0.0,79.4410030668,118.803862371,1757.60283676,4099.750107538805
2030-03-10 01:00:00,0.0,178.93673363009998,232.0955903791,105.0,0.0,3.71466112,1178.0,0.0,0.0,81.4065212665,104.683891179,1778.58455586,4037.822453823054
2030-03-10 02:00:00,0.0,178.81260290888,230.0838780538,105.0,0.0,3.71466112,1178.0,0.0,0.0,79.4824950876,97.4961686517,1688.03409486,3938.054363749083
2030-03-10 03:00:00,0.0,178.65709314451,227.5636243517,105.0,0.0,3.71466112,1178.0,0.0,0.0,77.0720937399,93.4668990692,1571.72603483,3824.831164695645
2030-03-10 04:00:00,0.0,178.46259865852,224.41156859289998,105.0,0.0,3.71466112,1178.0,0.0,0.0,74.0574292071,89.1159909286,1690.7452287,3708.971283804063
2030-03-10 05:00:00,0.0,178.39654246233,223.3410353457,105.0,0.0,3.71466112,1178.0,0.0,0.0,73.0335581661,89.534783989,1628.32112142,3593.5531411842135
2030-03-10 06:00:00,0.0,178.59283926115998,226.5223001105,105.0,0.0,3.71466112,1178.0,0.0,0.0,76.0761585479,92.4033641624,1530.43896476,3705.8396814452594
2030-03-10 07:00:00,0.0,178.21000103936998,220.31787012069998,1015.0,0.0,3.71466112,1178.0,0.0,7.06895663129,70.1421661103,92.7352261898,1416.29876761,4104.339337659118
2030-03-10 08:00:00,0.0,177.63170791546,210.9458194824,518.8190221013568,0.0,3.71466112,1178.0,0.0,101.414182926,61.1786226897,92.9687322552,1278.42847018,4511.755160709013
2030-03-10 09:00:00,0.0,178.17283906499,219.7156082377,828.4201397038202,0.0,3.71466112,1178.0,0.0,225.949768472,69.5661555073,91.8566796037,1177.26349391,4789.86648562404
2030-03-10 10:00:00,0.0,178.55681752550998,225.93851739439998,749.1969451903238,0.0,3.71466112,1178.0,0.0,364.154434624,75.5178216454,121.180606385,1219.05125086,4923.148798908519
2030-03-10 11:00:00,0.0,178.50964678885998,225.17404949000002,521.238351433317,0.0,3.71466112,1178.0,0.0,470.500447566,74.7866752273,128.783014861,1203.51714272,4949.738476237846
2030-03-10 12:00:00,0.0,177.83039962433,214.1658971211,479.5058018349373,0.0,3.71466112,1178.0,0.0,527.132236336,64.2583441772,130.5390695,1182.295336,4941.314697434427
2030-03-10 13:00:00,0.0,177.04542494663,201.444282208,450.06668583438216,0.0,3.71466112,1178.0,0.0,507.790486199,52.0912366727,129.831206098,1256.15904918,4887.530801701194
2030-03-10 14:00:00,0.0,176.6729020029,195.4070257576,348.8898438826876,0.0,3.71466112,1178.0,0.0,433.744401169,46.3171310449,121.811145609,1291.92336644,4817.498462675608
2030-03-10 15:00:00,0.0,176.67306139111,195.4096088669,493.2438943523788,0.0,3.71466112,1178.0,0.0,347.183150193,46.3196015622,108.565711989,1339.23449998,4797.773998650424
2030-03-10 16:00:00,0.0,177.31380608551999,205.79377474059999,915.5197587386127,0.0,3.71466112,1178.0,0.0,223.161376802,56.2511443256,89.6553238423,1296.816376,4954.063965817544
2030-03-10 17:00:00,0.0,178.35696105664,222.6995631872,1015.0,0.0,3.71466112,1178.0,0.0,86.4108985189,72.4200463779,67.7339611957,1182.06156636,5252.102353801301
2030-03-10 18:00:00,0.0,178.46664466695,224.4771398305,1015.0,0.0,3.71466112,1178.0,0.0,0.0,74.1201423378,55.2790946698,1138.10265417,5500.084306669056
2030-03-10 19:00:00,0.0,178.98365506724,232.8560180355,1015.0,0.0,3.71466112,1178.0,0.0,0.0,82.1338035422,46.3387485729,1062.71779397,5570.839128355286
2030-03-10 20:00:00,0.0,178.18162993785,219.8580766541,1015.0,0.0,3.71466112,1178.0,0.0,0.0,69.7024140366,36.9264407499,1002.96830943,5366.74844935164
2030-03-10 21:00:00,0.0,177.92749156598998,215.73940812479998,1015.0,0.0,3.71466112,1178.0,0.0,0.0,65.7632692729,26.9956347603,947.706478979,5025.522095612081
2030-03-10 22:00:00,0.0,177.55204241818998,209.6547284358,1015.0,0.0,3.71466112,1178.0,0.0,0.0,59.9438074819,18.87684913,786.391736501,4639.100598449594
2030-03-10 23:00:00,0.0,177.49787494777,208.7768686537,727.6925783974465,0.0,3.71466112,1178.0,0.0,0.0,59.1042116904,13.7529371561,794.568684774,4235.1445158522465
2030-03-11 00:00:00,0.0,176.77104018512,196.997492556,283.28971504926835,0.0,3.71466112,1178.0,0.0,0.0,47.8382728693,14.2968636191,742.496698254,3764.28444053206
2030-03-11 01:00:00,0.0,176.93379189588998,199.63511215009999,253.03318800814986,0.0,3.71466112,1178.0,0.0,0.0,50.3609243862,17.8188438821,663.727931858,3705.597286161018
2030-03-11 02:00:00,0.0,176.46708278019,192.0714367668,139.67461093609802,0.0,3.71466112,1178.0,0.0,0.0,43.1269330929,23.3653270368,563.820696067,3577.3169985480754
2030-03-11 03:00:00,0.0,176.26482731439998,188.793603452,259.47996148713173,0.0,3.71466112,1178.0,0.0,0.0,39.9919733732,32.1699396942,552.88993298,3449.389450341307
2030-03-11 04:00:00,0.0,176.37050987192998,190.5063374269,105.0,0.0,3.71466112,1178.0,0.0,0.0,41.630053015,41.1428232665,642.215583313,3329.2348315105664
2030-03-11 05:00:00,0.0,176.75583291505998,196.7510374293,105.0,0.0,3.71466112,1178.0,0.0,0.0,47.6025601834,56.4862722684,678.938164573,3186.001287347938
2030-03-11 06:00:00,0.0,177.34314169006998,206.2691993306,105.0,0.0,3.71466112,1178.0,0.0,0.0,56.7058461961,76.6119897035,627.543065072,3212.1948111903325
2030-03-11 07:00:00,0.0,179.03541536698998,233.6948662428,543.2534679230328,0.0,3.71466112,1178.0,0.0,24.9919913079,82.9360881883,100.760489516,538.560899199,4054.5983781966374
2030-03-11 08:00:00,0.0,179.11008261344,234.9049536292,223.3162769579119,0.0,3.71466112,1178.0,0.0,141.368386542,84.0934305084,118.316752772,443.983043111,3881.2607868671794
2030-03-11 09:00:00,0.0,178.17386487117,219.7322328646,693.0171421469481,0.0,3.71466112,1178.0,0.0,269.807243419,69.5820555031,132.206094218,361.229828927,4277.985530745977
2030-03-11 10:00:00,0.0,177.27075083421,205.0960040447,857.4751283798827,0.0,3.71466112,1178.0,0.0,411.421448015,55.5837879303,133.169910223,287.1017244,4506.618189603114
2030-03-11 11:00:00,0.0,177.69562258801,211.981646337,856.9853241937523,0.0,3.71466112,1178.0,0.0,523.215506829,62.1693001141,155.125838233,280.802811395,4600.040949990039
2030-03-11 12:00:00,0.0,177.47865027742,208.4653059244,864.3683756049073,0.0,3.71466112,1178.0,0.0,535.144906258,58.8062293,165.906874136,373.596454002,4632.393846540224
2030-03-11 13:00:00,0.0,177.19151037217,203.81180128969999,611.5454535664384,0.0,3.71466112,1178.0,0.0,450.412313222,54.3555607686,186.714072749,590.146117185,4582.386614049084
2030-03-11 14:00:00,0.0,178.16040269766998,219.5140594738,467.6944559639826,0.0,3.71466112,1178.0,0.0,310.114688575,69.3733918138,200.239854103,781.702117291,4507.505645770645
2030-03-11 15:00:00,0.0,178.18498526403,219.9124544179,1015.0,0.0,3.71466112,1178.0,0.0,180.817306821,69.7544215924,226.287780511,887.914977126,4496.302280446582
2030-03-11 16:00:00,0.0,178.84938480367998,230.6799802145,834.0331224533828,0.0,3.71466112,1178.0,0.0,83.6730206288,80.0526144571,246.054844336,899.018529706,4674.591609470697
2030-03-11 17:00:00,0.0,179.31505993944998,238.2268985038,1015.0,0.0,3.71466112,1178.0,0.0,23.1372225153,87.2705790615,256.487031503,940.898676971,4970.480276888833
2030-03-11 18:00:00,0.0,179.34419528701,238.69907764869998,1015.0,0.0,3.71466112,1178.0,0.0,0.0,87.7221769487,263.191029107,1049.17834648,5145.925260055171
2030-03-11 19:00:00,0.0,179.411256855,239.7859043549,1015.0,0.0,3.71466112,1178.0,0.0,0.0,88.7616312525,263.721953989,1261.05836153,5095.632941767041
2030-03-11 20:00:00,0.0,178.95824286479998,232.44417767599998,575.8110611454321,0.0,3.71466112,1178.0,0.0,0.0,81.7399144044,268.177950274,1447.98093181,4774.664683462004
2030-03-11 21:00:00,0.0,178.35262487993,222.6292893658,105.0,0.0,3.71466112,1178.0,0.0,0.0,72.3528356389,273.383949036,1599.45892246,4387.120208743865
2030-03-11 22:00:00,0.0,177.49235766355,208.6874533296,105.0,0.0,3.71466112,1178.0,0.0,0.0,59.018693785,266.766537372,1793.68672422,4033.775176144225
2030-03-11 23:00:00,0.0,177.84799363067998,214.4510326547,105.0,0.0,3.71466112,1178.0,0.0,0.0,64.5310512756,268.78681679,1848.49795103,3696.3544283672654
2030-03-12 00:00:00,0.0,177.65592266288,211.3382534049,105.0,0.0,3.71466112,1178.0,0.0,0.0,61.5539512746,270.78190123,1874.78313594,3719.4648289077036
2030-03-12 01:00:00,0.0,177.93308241399998,215.8300156532,105.0,0.0,3.71466112,1178.0,0.0,0.0,65.8499274171,281.560106498,1863.83597669,3623.6958992397203
2030-03-12 02:00:00,0.0,178.26141804143998,221.1511547079,105.0,0.0,3.71466112,1178.0,0.0,0.0,70.9391296423,291.618739083,1894.32114032,3517.4652614606534
2030-03-12 03:00:00,0.0,178.26594630137998,221.2245415072,105.0,0.0,3.71466112,1178.0,0.0,0.0,71.0093176713,295.054811136,1914.35135592,3416.5709377749736
2030-03-12 04:00:00,0.0,178.02118322581998,217.2578127953,105.0,0.0,3.71466112,1178.0,0.0,0.0,67.2154900002,295.083106119,1914.46170853,3365.9674852413987
2030-03-12 05:00:00,0.0,177.92706653076,215.7325198332,105.0,0.0,3.71466112,1178.0,0.0,0.0,65.7566812268,294.473134279,1902.11601514,3544.6746747928255
2030-03-12 06:00:00,0.0,178.49017281899998,224.8584465127,1015.0,0.0,3.71466112,1178.0,0.0,0.0,74.4848286945,296.684903195,1881.98732288,4065.5571775324192
2030-03-12 07:00:00,0.0,178.07004592963,218.0497013991,105.0,0.0,3.71466112,1178.0,0.0,5.54098309235,67.9728619093,299.17728619,1884.3676469,4722.744698929389
2030-03-12 08:00:00,0.0,178.77945833478,229.5467237734,423.07176412575393,0.0,3.71466112,1178.0,0.0,56.1066071447,78.968754189,298.572139337,1885.41151579,5140.009367983641
2030-03-12 09:00:00,0.0,179.29424547386998,237.8895709144,538.304530419464,0.0,3.71466112,1178.0,0.0,118.787161315,86.9479548449,297.819166877,1883.9087491,5332.503784232349
2030-03-12 10:00:00,0.0,178.9943095561,233.0286889614,564.3169628086326,0.0,3.71466112,1178.0,0.0,188.868630945,82.2989481195,302.143854304,1864.26536423,5403.469164210263
2030-03-12 11:00:00,0.0,179.00101612159,233.1373782554,1015.0,0.0,3.71466112,1178.0,0.0,236.69459811,82.4028998846,308.694663778,1809.84477432,5406.280225939458
2030-03-12 12:00:00,0.0,179.0018743658,233.1512873058,541.2916126531335,0.0,3.71466112,1178.0,0.0,247.41797051,82.4162026699,320.42606616,1765.30711439,5358.564533344419
2030-03-12 13:00:00,0.0,179.00806598475998,233.2516311695,503.3743283616733,0.0,3.71466112,1178.0,0.0,255.911158242,82.5121727637,325.842826993,1706.92293934,5276.375528138089
2030-03-12 14:00:00,0.0,178.80679545637,229.98976014599998,501.9720541094299,0.0,3.71466112,1178.0,0.0,248.051789363,79.3924795738,327.657759356,1642.90807722,5198.331120508289
2030-03-12 15:00:00,0.0,177.92875849793,215.7599405325,660.1576131394032,0.0,3.71466112,1178.0,0.0,216.431974244,65.7829067178,325.421499323,1565.56973293,5216.604830668084
2030-03-12 16:00:00,0.0,178.10765746050998,218.6592489753,987.3402910779242,0.0,3.71466112,1178.0,0.0,144.000116309,68.5558406379,313.915111924,1486.71017604,5386.840847711263
2030-03-12 17:00:00,0.0,178.12995546252,219.0206193518,1015.0,0.0,3.71466112,1178.0,0.0,51.9792415783,68.9014596691,307.116455619,1433.58281077,5568.164820980484
2030-03-12 18:00:00,0.0,179.24962903546,237.1664989934,1015.0,0.0,3.71466112,1178.0,0.0,0.0,86.2564000497,286.148168408,1363.0363792,5669.0699981863545
2030-03-12 19:00:00,0.0,179.3273123973,238.4254667569,1015.0,0.0,3.71466112,1178.0,0.0,0.0,87.4604921581,266.141979861,1313.17747142,5650.476470964963
2030-03-12 20:00:00,0.0,179.14111835890998,235.4079313857,1015.0,0.0,3.71466112,1178.0,0.0,0.0,84.574484563,246.309731911,1278.9107165,5443.699907498313
2030-03-12 21:00:00,0.0,178.27777372399999,221.4162214687,1015.0,0.0,3.71466112,1178.0,0.0,0.0,71.1926427219,227.506514952,1246.77048244,5054.305269371795
2030-03-12 22:00:00,0.0,177.24168087668,204.62488463699998,591.6822195664523,0.0,3.71466112,1178.0,0.0,0.0,55.1332035886,204.807222692,1258.59338682,4503.68773915183
2030-03-12 23:00:00,0.0,177.43044147396,207.6840146924,105.0,0.0,3.71466112,1178.0,0.0,0.0,58.0589928463,177.113864661,1239.91488013,3991.6425343348915
2030-03-13 00:00:00,0.0,176.853680929,198.336801644,105.0,0.0,3.71466112,1178.0,0.0,0.0,49.1192043994,146.6026995,1161.32091972,3756.251388455479
2030-03-13 01:00:00,0.0,177.21848784857,204.2490091079,105.0,0.0,3.71466112,1178.0,0.0,0.0,54.7737116528,119.681798676,1004.57369497,3685.194115339956
2030-03-13 02:00:00,0.0,177.00348541278998,200.7645932776,105.0,0.0,3.71466112,1178.0,0.0,0.0,51.4411738983,100.571567499,806.967034438,3577.677697202388
