snapshot,BECCS,Biogas,Biomass,CCGT,DSR,Hard coal,Hydro,Oil,Other RES,PV,SCGT,Wind,Wind offshore,demand
2030-01-05 12:00:00,0.0,132.24920031649,158.60639588450002,5196.0,0.0,0.0,1.8889325,0.0,0.0,685.892114906,1581.0,55.1063440096,1920.74411731,3735.135829448409
2030-01-05 13:00:00,0.0,132.23018203343,158.5464323628,5196.0,0.0,0.0,1.8889325,0.0,0.0,673.341478331,1581.0,53.4042607182,1937.00650071,3709.283178901137
2030-01-05 14:00:00,0.0,132.3026525834,158.7749277206,5196.0,0.0,0.0,1.8889325,0.0,0.0,498.750853113,1581.0,51.1428413555,1890.40718918,3683.3687846596476
2030-01-05 15:00:00,0.0,132.24207893297,158.58394258340002,5196.0,0.0,0.0,1.8889325,0.0,0.0,280.741745691,1581.0,52.0034584451,1944.18849198,3739.072420438628
2030-01-05 16:00:00,0.0,132.17219721537,158.363609661,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,52.0564782498,2032.73198352,3901.8142849350197
2030-01-05 17:00:00,0.0,132.6510139091,159.8732903767,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,51.5867420655,2049.92635503,4027.3119102966234
2030-01-05 18:00:00,0.0,132.34244017204,158.9003756344,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,51.6280224194,2003.44894436,4033.6476496919913
2030-01-05 19:00:00,0.0,132.20235836911,158.45870599490001,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,54.1430196944,1957.76324788,3930.560279431986
2030-01-05 20:00:00,0.0,132.23964090637,158.57625562980002,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,59.1778935114,1892.13066771,3722.0009039648307
2030-01-05 21:00:00,0.0,132.2192821276,158.5120656044,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,66.5144674764,1788.00777084,3448.209438553469
2030-01-05 22:00:00,0.0,132.24182759002,158.583150114,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,76.1061058511,1697.32597474,3122.470125105342
2030-01-05 23:00:00,0.0,132.12318534053,158.2090781185,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,82.5454621486,1453.74835529,2843.7566295044367
2030-01-06 00:00:00,0.0,132.11086953609,158.17024711550002,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,90.8010430701,1241.48419312,2520.2641961478334
2030-01-06 01:00:00,0.0,132.102164692,158.14280125690001,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,100.249278507,1071.07942868,2446.1956241970893
2030-01-06 02:00:00,0.0,132.10760207777,158.15994501260002,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,107.715967718,909.58331887,2356.3570731673653
2030-01-06 03:00:00,0.0,132.09328390784,158.1148006697,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,114.754714807,775.218953199,2277.7214357711173
2030-01-06 04:00:00,0.0,131.80247173908,157.19788710170002,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,123.813213941,655.636160899,2233.432511716134
2030-01-06 05:00:00,0.0,131.85349435749,157.3587583998,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,138.973380705,588.69421052,2314.994947812726
2030-01-06 06:00:00,0.0,132.03647202353,157.93567615860002,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,153.527081787,529.027622166,2583.1382181527633
2030-01-06 07:00:00,0.0,130.53731187679,153.2089128839,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,162.466628569,466.756550619,2927.8370275691523
2030-01-06 08:00:00,0.0,130.38793038479,152.7379218748,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,171.243886174,413.283997869,3212.77827259825
2030-01-06 09:00:00,0.0,132.06086066756998,158.0125721108,5196.0,0.0,0.0,1.8889325,0.0,0.0,203.521569503,1581.0,178.708058913,373.450119691,3421.621029482686
2030-01-06 10:00:00,0.0,132.07260676133,158.0496068497,5196.0,0.0,0.0,1.8889325,0.0,0.0,537.397523156,1581.0,191.530188553,229.979786425,3531.8987112245436
2030-01-06 11:00:00,0.0,132.01303848269,157.86179159030002,5196.0,0.0,0.0,1.8889325,0.0,0.0,760.29014796,1581.0,183.711656124,136.466214603,3578.6625488552686
2030-01-06 12:00:00,0.0,132.10108391731998,158.13939363830002,5196.0,0.0,0.0,1.8889325,0.0,0.0,848.229966148,1581.0,176.002319837,100.758256181,3589.181608026907
2030-01-06 13:00:00,0.0,132.12689683806,158.22078025070002,5196.0,0.0,0.0,1.8889325,0.0,0.0,814.935648874,1581.0,166.96652367,123.656037245,3563.079276803818
2030-01-06 14:00:00,0.0,131.99325779269,157.7994242447,5196.0,0.0,0.0,1.8889325,0.0,0.0,649.66080377,1581.0,150.762697463,155.362374389,3540.2400137232826
2030-01-06 15:00:00,0.0,132.49528181863,159.3822763062,5196.0,0.0,0.0,1.8889325,0.0,0.0,361.1815179,1581.0,132.195594149,196.639139494,3594.848744390879
2030-01-06 16:00:00,0.0,132.51212179613,159.4353717593,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,118.354156772,260.747308201,3764.761979076476
2030-01-06 17:00:00,0.0,132.5924677585,159.68869782640002,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,102.962721608,305.877122655,3883.590301499455
2030-01-06 18:00:00,0.0,132.6341823097,159.82022133930002,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,86.9083243457,364.709370454,3876.339230286641
2030-01-06 19:00:00,0.0,132.6205343876,159.77719024820001,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,73.6696422458,430.241690439,3769.8293898368647
2030-01-06 20:00:00,0.0,132.5791465822,159.6466969456,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,64.1602779856,536.763954883,3569.82262297734
