snapshot,EN_NorthEast,EN_NorthWest,EN_Yorkshire,EN_EastMidlands,EN_WestMidlands,EN_East,EN_London,EN_SouthEast,EN_SouthWest,EN_Wales,Scotland,NorthernIreland
2030-02-17 20:00:00,1832.411773568687,4968.90868716533,3756.158471717521,3378.5514818907727,3901.1442544533984,4278.2951292869475,6213.153314550458,6172.678227150885,3840.9140311725264,2451.734316084511,4009.9009389341845,1285.013792580375
2030-02-17 21:00:00,1703.7073880244318,4619.903977289648,3492.3345457405844,3141.2498017888547,3627.1368607925947,3977.7975262184664,5776.755725768269,5739.123515351235,3571.137069770659,2279.530140570577,3728.2547260670035,1194.757381343804
2030-02-17 22:00:00,1568.0694504079813,4252.097714388932,3214.29791892275,2891.164225094382,3338.368163357411,3661.111540993194,5316.8485619766,5282.212379777084,3286.826706093114,2098.0489958770277,3431.4356915854423,1099.6386841446222
2030-02-17 23:00:00,1442.8641945409854,3912.5815136473016,2957.646663286868,2660.3141460610423,3071.8103014191865,3368.78366793349,4892.315462096904,4860.444866621508,3024.384262220623,1930.5265935485268,3157.4466896032186,1011.8361044988337
2030-02-18 00:00:00,1346.3179941402132,3650.779411737689,2759.7420035491505,2482.304861717877,2866.2666237286326,3143.3686466572676,4564.956538911714,4535.218496804334,2822.013997455556,1801.3494969895187,2946.172834445862,944.1312354700763
2030-02-18 01:00:00,1311.1371117012723,3555.3802253241756,2687.6266790780746,2417.4392980859516,2791.3676848695004,3061.228704012495,4445.668822314797,4416.707870440109,2748.2714320901337,1754.2781028903073,2869.1858517385313,919.4599689887744
2030-02-18 02:00:00,1260.1703207171952,3417.1747552815405,2583.1527030359634,2323.4681013875606,2682.861067152112,2942.2319933561885,4272.855871152623,4245.020695344927,2641.440060758497,1686.085444319352,2757.6542702624465,883.718532308006
2030-02-18 03:00:00,1213.8148241638614,3291.4736258497346,2488.1311616984644,2237.9990851800103,2584.171743251305,2834.001682909337,4115.678422714241,4088.867166748967,2544.274412893817,1624.0626155653076,2656.2136705920116,851.210854016387
2030-02-18 04:00:00,1177.932968402607,3194.1736262669565,2414.5789511949833,2171.8410858133725,2507.7804552988564,2750.225115356412,3994.013917895503,3967.995235558572,2469.0625389876022,1576.0533316458248,2577.6927348595705,826.0480165899535
2030-02-18 05:00:00,1166.6297402260311,3163.5229234665603,2391.4090955513925,2151.000498093426,2483.716255158978,2723.834460837267,3955.6880947244144,3929.9190828790965,2445.3698688535287,1560.929813666526,2552.9576693398985,818.1214117093836
2030-02-18 06:00:00,1214.977287155357,3294.6258498968996,2490.5140296086947,2240.142403139004,2586.646588635788,2836.715788890443,4119.6199826260645,4092.783049685857,2546.711048850406,1625.6179703433866,2658.7575100872123,852.0260534158795
2030-02-18 07:00:00,1315.9179792368232,3568.3443934070524,2697.4267122119186,2426.254132900892,2801.5459942356833,3072.3910216673744,4461.87929607588,4432.812742374061,2758.292597345317,1760.6748185011973,2879.647913539406,922.8126437599686
2030-02-18 08:00:00,1464.1650313790706,3970.342500962135,3001.310058107905,2699.588055398937,3117.159080795402,3418.516630692529,4964.540148115759,4932.199050733998,3069.0328964780756,1959.0267338502574,3204.059709050684,1026.7737236111232
2030-02-18 09:00:00,1613.5261161138794,4375.361504970084,3307.4769971463706,2974.976001190634,3435.1439060169396,3767.2432709287746,5470.978347253504,5435.338098968035,3382.1083167215334,2158.869204966213,3530.909362909824,1131.5160401185112
2030-02-18 10:00:00,1705.6615479505697,4625.203027630383,3496.3402689451227,3144.8528292358164,3631.29720285004,3982.360077613538,5783.38169019252,5745.706315463324,3575.2331798195696,2282.1447717463516,3732.5310507641457,1196.1277733562413
2030-02-18 11:00:00,1752.3376457398226,4751.773524029402,3592.0189928360796,3230.9129613684745,3730.6690762124454,4091.338924347846,5941.6462003166735,5902.939824169159,3673.0708391847306,2344.596559243851,3834.6732281124155,1228.8602793945583
2030-02-18 12:00:00,1776.744298712308,4817.956481227623,3642.0488265509825,3275.9132908564216,3782.630035745366,4148.323312922812,6024.401768142867,5985.1562875067,3724.229567374633,2377.252226215948,3888.082763066455,1245.9759114554058
2030-02-18 13:00:00,1772.1809010121908,4805.582021075066,3632.6945726772865,3267.4994210676673,3772.9147124892147,4137.668741480397,6008.92866872544,5969.783986350566,3714.6642401326753,2371.1464813715297,3878.096594571809,1242.7757415644103
2030-02-18 14:00:00,1762.811019697748,4780.173930310418,3613.4877767016796,3250.2234862277596,3752.9665440796866,4115.792044240285,5977.158239182522,5938.220522714874,3695.02405383275,2358.609747059067,3857.592308132242,1236.2049331371913
2030-02-18 15:00:00,1789.2340049542313,4851.824529196324,3667.650777262366,3298.9414748818117,3809.220208570221,4177.484143556955,6066.75057906741,6027.229220509573,3750.409211405406,2393.9632307144084,3915.414220716371,1254.7345567651832
2030-02-18 16:00:00,1876.9746782760737,5089.7488866880685,3847.5054792271935,3460.715365526644,3996.0172094128634,4382.340115739522,6364.252626988005,6322.793215273981,3934.322231463153,2511.3586888763994,4107.418776357688,1316.2643815650295
2030-02-18 17:00:00,1951.2342230571514,5291.1167792600645,3999.725969325936,3597.6331144101428,4154.113332041911,4555.720495260447,6616.044251255403,6572.944563262529,4089.9774895292157,2610.7166371622284,4269.922326399033,1368.340307211688
2030-02-18 18:00:00,1955.1354718043483,5301.695705389198,4007.722921071952,3604.826131790945,4162.418962007211,4564.829088511168,6629.272204128313,6586.08634370068,4098.154887900228,2615.9364385011254,4278.459501961889,1371.0761324889245
2030-02-18 19:00:00,1892.7485792842842,5132.522609756621,3879.8395172194473,3489.7988594198846,4029.5993246208727,4419.16884868411,6417.737147632448,6375.929315311685,3967.385868459311,2532.463887477602,4141.9370988089195,1327.3261312496386
2030-02-18 20:00:00,1773.5809798177409,4809.378582437507,3635.5645159631763,3270.0808486657024,3775.895434108033,4140.937630286288,6013.67591189251,5974.500303983957,3717.5989420411393,2373.0197618766556,3881.1604131948593,1243.7575735968073
2030-02-18 21:00:00,1634.6903338651643,4432.752025462435,3350.8603441377195,3013.998015935391,3480.201827861454,3816.6572569261175,5542.739799328858,5506.632066837283,3426.4705840307997,2187.1865513631174,3577.223416255707,1146.357852483976
2030-02-18 22:00:00,1493.6175182019367,4050.2081292798066,3061.683064595091,2753.891757457656,3179.8624542432926,3487.2819773996466,5064.404610222362,5031.412953836623,3130.768185195718,1998.433636643191,3268.511136545581,1047.4278431376893
2030-02-18 23:00:00,1372.0873691367012,3720.657630776578,2812.565204971512,2529.8177413760477,2921.128773524046,3203.5347038298487,4652.332684373553,4622.0254373962525,2876.029124091528,1835.8284617583904,3002.5644394795504,962.2025024059859
2030-02-19 00:00:00,1382.8338478511505,3749.7986089185533,2834.59381101228,2549.631809430795,2944.0076724141313,3228.6254657449354,4688.770738749503,4658.226118998528,2898.5547929806976,1850.2070588735867,3026.081159743458,969.7386760809912
2030-02-19 01:00:00,1348.417845514384,3656.473530213338,2764.0463715095675,2486.176511133302,2870.7371380757427,3148.271356864617,4572.076498908525,4542.292074394569,2826.4154910078064,1804.1590607278617,2950.7679784622705,945.6037963961193
2030-02-19 02:00:00,1305.5924314001625,3540.3448438050527,2676.2609488495364,2407.216165863088,2779.5632433070405,3048.2830445991135,4426.868490812959,4398.030012185293,2736.6492406842012,1746.8594194033126,2857.052324184182,915.5716559113603
2030-02-19 03:00:00,1268.6005455586549,3440.034801289598,2600.433349729836,2339.0115229272055,2700.808737909521,2961.9147908574128,4301.44021020329,4273.4188240185495,2659.110635323973,1697.3649350071148,2776.1022888763855,889.6303886669791
2030-02-19 04:00:00,1255.8874991299115,3405.561126894299,2574.3735864531222,2315.5715502798307,2673.7430811900695,2932.2325079780767,4258.334120351581,4230.593545321156,2632.4628484501686,1680.3551053165845,2748.282091720562,880.7151217808502
2030-02-19 05:00:00,1341.1132605511807,3636.6658558666977,2749.0731110843294,2472.708514088094,2855.185917508725,3131.2166911391982,4547.308863745849,4517.685785998525,2811.104367557416,1794.3856561485177,2934.7832186364653,940.4813165244086
2030-02-19 06:00:00,1559.7941227928645,4229.657699612226,3197.334787395155,2875.9063988893395,3320.7502636881904,3641.7903958555726,5288.789432504451,5254.336039246434,3269.480811241353,2086.976754919249,3413.3266374675363,1093.835452427312
2030-02-19 07:00:00,1805.4076235249945,4895.682157147845,3700.8041739438245,3328.761957252631,3843.653309290902,4215.246132730098,6121.5904208981065,6081.7118126027035,3784.3106954491877,2415.6032442949668,3950.8072525819975,1266.0766160332746
2030-02-19 08:00:00,1944.478515948535,5272.797484315472,3985.8778229352083,3585.1771235721317,4139.730654331746,4539.9473435952,6593.137694650886,6550.187229578108,4075.8168676655823,2601.6776213762987,4255.138686243061,1363.6027384302463
2030-02-19 09:00:00,2004.7408749351919,5436.209531431229,4109.406264248691,3696.287238227249,4268.027229867689,4680.647245577297,6797.4691014238215,6753.187535840736,4202.132657338023,2682.3075843720326,4387.01193294916,1405.8628699073927
2030-02-19 10:00:00,2021.3284866957415,5481.189775154397,4143.408282429685,3726.871030092703,4303.341708440781,4719.375821558587,6853.71266876885,6809.06470899127,4236.901911538272,2704.5015134669234,4423.3109138511245,1417.4952498155192
2030-02-19 11:00:00,2019.5687154507252,5476.417844110886,4139.801025717194,3723.626411261173,4299.595213476781,4715.267126747293,6847.745817484911,6803.136728279967,4233.213259149035,2702.146970884247,4419.459973538752,1416.2611765824988
2030-02-19 12:00:00,2000.4980784709942,5424.704438245887,4100.709192928453,3688.464484363602,4258.994456073137,4670.741210422339,6783.083063692164,6738.895214794478,4193.239341596546,2676.63079827107,4377.727342132349,1402.8875277630955
2030-02-19 13:00:00,1970.503384647389,5343.368519726485,4039.2247466171916,3633.161075638367,4195.136741796308,4600.709924692241,6681.380141872297,6637.854828476482,4130.367534053289,2636.4984321683564,4312.089392921797,1381.8531752100703
2030-02-19 14:00:00,1947.1323150262167,5279.993729985408,3991.3176973300647,3590.07012684567,4145.380505076926,4546.143404890987,6602.135923527979,6559.126840217116,4081.379489703056,2605.228357275618,4260.946044374478,1365.4637657750534
2030-02-19 15:00:00,1967.7740715041516,5335.9675043089655,4033.6300801602224,3628.128841564325,4189.326124095131,4594.33755397544,6672.125867670967,6628.6608404999,4124.646627159688,2632.8466597942993,4306.116785949076,1379.9391921829363
2030-02-19 16:00:00,2050.12175974138,5559.267828696785,4202.430003441781,3779.95929154137,4364.641637490103,4786.6020430903745,6951.341936622691,6906.057978834265,4297.25542379987,2743.0263999671347,4486.31977151407,1437.6870830764028
2030-02-19 17:00:00,2120.713001991622,5750.688470014701,4347.131045222863,3910.1135230046316,4514.928064968644,4951.41770965933,7190.695458080996,7143.852251033786,4445.221561513998,2837.4762248025704,4640.795906552484,1487.1905414340624
2030-02-19 18:00:00,2140.2580700969997,5803.688379806215,4387.19538785767,3946.1501932354035,4556.53887059761,4997.0513226293915,7256.966864122847,7209.691937332725,4486.1899330389,2863.627177811805,4683.566744460084,1500.8968941516175
2030-02-19 19:00:00,2109.0874381571266,5719.163697055008,4323.300451731101,3888.6786214790004,4490.17762283991,4924.2744693430595,7151.276692324464,7104.69027565541,4420.853244361547,2821.9214274540714,4615.355467886891,1479.037892510204
2030-02-19 20:00:00,2012.5237601192734,5457.314201440568,4125.359965562047,3710.637112339252,4284.596735836219,4698.818641469395,6823.858507765642,6779.405030518055,4218.446344762288,2692.720946127942,4404.043366089586,1411.3207669542649
2030-02-19 21:00:00,1854.7209766743865,5029.404038000016,3801.888860187763,3419.684589797939,3948.639812369258,4330.382414667954,6288.797065164005,6247.829202636842,3887.6762996041907,2481.583632492373,4058.72058513532,1300.6585478181507
2030-02-19 22:00:00,1646.445312264305,4464.627728908268,3374.956217311901,3035.671528550224,3505.227789331741,3844.1026529639157,5582.5973706764,5546.22998924295,3451.110166749403,2202.9145030941177,3602.9470552323683,1154.6012558457446
2030-02-19 23:00:00,1461.637178022033,3963.4877793941755,2996.128352806042,2694.9272674534473,3111.7773643372598,3412.6146260989303,4955.968963030329,4923.68370194423,3063.734268970961,1955.64451108195,3198.5279602941628,1025.0010181110445
2030-02-20 00:00:00,1479.6380768787508,4012.300401096411,3033.0273892095847,2728.116840007484,3150.100684544441,3454.6429294597506,5017.004558855326,4984.321686290733,3101.465910946734,1979.729393139562,3237.919663768451,1037.624492617911
2030-02-20 01:00:00,1451.3766043018484,3935.664418603259,2975.095776253287,2676.0090979418715,3089.9329411605095,3388.6583498929213,4921.178465316709,4889.119844128956,3042.227104403368,1941.9160461946617,3176.07455501264,1017.8055946039434
2030-02-20 02:00:00,1407.4386251829117,3816.5188153661766,2885.029768777072,2594.997435276954,2996.3904321761297,3286.072432924509,4772.198086269151,4741.109985774757,2950.128809176515,1883.1278127096164,3079.9242539366087,986.9932466369893
2030-02-20 03:00:00,1369.819679079723,3714.5083880209645,2807.9167938765754,2525.6366355171,2916.3009361545924,3198.240125686745,4644.643634239124,4614.386476960316,2871.2758242689474,1832.794332851813,2997.602010936003,960.6122413944888
2030-02-20 04:00:00,1351.1609006165475,3663.91180938351,2769.669206840031,2491.2340822611463,2876.5770119544254,3154.6758121580338,4581.377367930343,4551.532353653431,2832.1652023893594,1807.8292195982058,2956.7706572206002,947.5274162347013
2030-02-20 05:00:00,1414.3002654506295,3835.1253668117965,2899.0950616294926,2607.6487428209734,3010.9986380895857,3302.092916180368,4795.463830130638,4764.224166819661,2964.511477287083,1892.3085651756562,3094.9397096049397,991.8051030717304
2030-02-20 06:00:00,1623.5849632137104,4402.637848343427,3328.0960655756016,2993.5222325920295,3456.5588598695376,3790.7285580100925,5505.084851097427,5469.222418736645,3403.192642592195,2172.327763228406,3552.921326056979,1138.5699989760044
2030-02-20 07:00:00,1877.8488269642728,5092.119295497551,3849.297347762466,3462.327097337424,3997.878243150856,4384.381068613183,6367.216600423364,6325.737880142856,3936.1545324831886,2512.5282842518122,4109.33169227328,1316.8773950466632
2030-02-20 08:00:00,2010.407631861714,5451.575945316146,4121.022232528171,3706.7354520445665,4280.0915685409955,4693.877928171297,6816.683357787282,6772.276622476966,4214.010733272852,2689.8896042095316,4399.412603064982,1409.836791552526
2030-02-20 09:00:00,2064.884892974591,5599.300676133371,4232.692125069074,3807.1791590306925,4396.071861428418,4821.070846399607,7001.399249888275,6955.789197759851,4328.200392827806,2762.779209288098,4518.626211948128,1448.0400125325539
2030-02-20 10:00:00,2070.400354935848,5614.256826955108,4243.997962255911,3817.3484192653755,4407.81409810861,4833.948287150087,7020.100510849463,6974.368630861083,4339.761339739936,2770.1587991567753,4530.695800463174,1451.907835690481
2030-02-20 11:00:00,2062.4849865943515,5592.792905427484,4227.772691123336,3802.754276275456,4390.962539865687,4815.467571019354,6993.261894247979,6947.704852268197,4323.1699546793925,2759.5681772958924,4513.374451952756,1446.357032296347
2030-02-20 12:00:00,2040.2378224294355,5532.465784155742,4182.16947281013,3761.7355540966187,4343.599060809438,4763.525133484235,6917.828498891978,6872.762861697384,4276.53772592635,2729.801867885828,4464.690566725484,1430.755783052002
2030-02-20 13:00:00,2005.1963608359113,5437.4446620288445,4110.339939337125,3697.1270508649172,4268.996944333731,4681.710709116778,6799.013516153417,6754.721889604828,4203.087400268792,2682.9170163945696,4388.0086812604895,1406.1822881043247
2030-02-20 14:00:00,1977.272967132009,5361.725440207736,4053.1013353656226,3645.642649520995,4209.548959724536,4616.515472434848,6704.3337456742,6660.658902873109,4144.557240060098,2645.5560129602454,4326.903396822461,1386.6004743642366
2030-02-20 15:00:00,1988.008639063225,5390.837113845199,4075.107789185488,3665.4367923198392,4232.404851329399,4641.581002789683,6740.735157521416,6696.823180651455,4167.060256876219,2659.9201507919547,4350.3964684006,1394.1290695758703
2030-02-20 16:00:00,2074.7831059137698,5626.141431563092,4252.981918511054,3825.4292174925004,4417.14483044882,4844.181086585339,7034.961091947068,6989.1324038987095,4348.948013810171,2776.022841904382,4540.286656358657,1454.9813236135076
2030-02-20 17:00:00,2156.8871745684814,5848.781138355352,4421.282459627563,3976.810488243891,4591.941685784333,5035.876775342015,7313.351120683139,7265.708883189948,4521.04616001345,2885.8766234148998,4719.95652463704,1512.5583716166407
2030-02-20 18:00:00,2176.183553242418,5901.106682759063,4460.837027697389,4012.388631598092,4633.023039812624,5080.929750925553,7378.779296187215,7330.710832108608,4561.493254202982,2911.6948343942545,4762.183150812854,1526.090326115367
2030-02-20 19:00:00,2138.9697948019366,5800.1949934410795,4384.554624338654,3943.774905939175,4553.796174966648,4994.043471446841,7252.598712796257,7205.3522419765195,4483.489582207174,2861.9034884123867,4680.747587549071,1499.9934664686725
2030-02-20 20:00:00,2034.8946019145253,5517.976696486178,4171.216703736699,3751.8838680023073,4332.2235204900135,4751.049840194057,6899.7112565060415,6854.763642629381,4265.337813906904,2722.652734004583,4452.997897387335,1427.0087475016433
2030-02-20 21:00:00,1881.9027048475043,5103.112102529929,3857.607165443212,3469.8015282089973,4006.5088155148533,4393.84601871486,6380.962072467527,6339.393808415253,3944.6518564291273,2517.952300656257,4118.2028690277475,1319.7202544238673
2030-02-20 22:00:00,1691.5129337738065,4586.836557326958,3467.3378155830105,3118.7659954339865,3601.1752697232623,3949.3260467304485,5735.408024918886,5698.045170772481,3545.5763027480266,2263.2141779777617,3701.5693738690416,1186.205787138247
2030-02-20 23:00:00,1519.1994422053053,4119.5780417897995,3114.1220207042566,2801.059020022703,3234.3255270542923,3547.010376027128,5151.145166142584,5117.588445383859,3184.3903962436025,2032.661795321944,3324.492539066844,1065.3676564805442
2030-02-21 00:00:00,1471.8014246126572,3991.0499321325215,3016.9634737601305,2713.667831597595,3133.416710230916,3436.3459987678852,4990.432844623632,4957.923071353622,3085.0395224676645,1969.244091985562,3220.7705711173435,1032.1288903767324
2030-02-21 01:00:00,1448.1505793811132,3926.9164813301672,2968.4829280874014,2670.061040068755,3083.0648404607746,3381.126261906791,4910.239991924315,4878.252628541443,3035.46504111514,1937.599682309209,3169.014984371764,1015.5432829455333
2030-02-21 02:00:00,1405.275400697188,3810.65284948752,2880.5954958175325,2591.0089402250637,2991.784998563826,3281.021759863834,4764.863247245815,4733.822928970127,2945.594479393417,1880.2334568767492,3075.1904293555017,985.4762441047535
2030-02-21 03:00:00,1367.1845583928148,3707.3627921119146,2802.515207270934,2520.7780709574668,2910.6908510875755,3192.087674495097,4635.708738127745,4605.509786510813,2865.7523539626704,1829.268588306669,2991.835527076287,958.7643126283488
2030-02-21 04:00:00,1345.3277725950643,3648.0942508426983,2757.712203752327,2480.4791178992555,2864.1584747049174,3141.056688136463,4561.598997575141,4531.882827900673,2819.9383963916516,1800.0245981988724,2944.0059141275583,943.4368236781523
2030-02-21 05:00:00,1392.9960931856203,3777.355334896804,2855.424829703238,2568.368683712739,2965.642757699413,3252.3521659027324,4723.227834689336,4692.458746959045,2919.8558516490593,1863.8039621321084,3048.319391180385,976.8651449275363
2030-02-21 06:00:00,1585.8973073158904,4300.441102234955,3250.8422463076345,2924.034747563165,3376.3230829604754,3702.7358278892493,5377.297424964958,5342.267453510808,3324.1956352448656,2121.9023508891714,3470.4487241283323,1112.140809676263
2030-02-21 07:00:00,1835.1500256560803,4976.333942111274,3761.7714616164717,3383.6001973493267,3906.973902871982,4284.6883705535865,6222.437898003952,6181.902326932444,3846.653674966058,2455.398048606638,4015.8931071655056,1286.934044213014
2030-02-21 08:00:00,1969.7126216322858,5341.224225920959,4037.603805712345,3631.7030880860943,4193.453233407255,4598.863659783483,6678.698903998157,6635.191057310759,4128.710017547527,2635.44040533837,4310.358951433441,1381.2986375260589
2030-02-21 09:00:00,2025.7053673222774,5493.058461266102,4152.380205379645,3734.941004724029,4312.659942996426,4729.594914961108,6868.553345282946,6823.808707112195,4246.0762807787005,2710.357701788932,4432.88892354693,1420.564621042393
2030-02-21 10:00:00,2031.0048270359466,5507.428883781588,4163.243271632629,3744.712005831476,4323.942318012728,4741.968036007306,6886.522208046355,6841.660513164785,4257.184465885056,2717.4482844975373,4444.485830305666,1424.2809684941594
2030-02-21 11:00:00,2020.3908314789123,5478.6471571579,4141.486235411081,3725.1422066546447,4301.345471397036,4717.186594330856,6850.533363930069,6805.906115478077,4234.936494632164,2703.2469474873137,4421.2590254117495,1416.8377011664163
2030-02-21 12:00:00,1994.6258592459635,5408.78087699122,4088.672058967605,3677.637444693323,4246.492694940047,4657.030816682822,6763.172146905861,6719.114006073683,4180.930596618547,2668.7738735376406,4364.87705502782,1398.7695217526211
2030-02-21 13:00:00,1954.889450714446,5301.028575681524,4007.218616191146,3604.3725247306465,4161.8951912177035,4564.2546811395205,6628.438021128496,6585.257594918903,4097.639203669314,2615.6072666646996,4277.921129411774,1370.9036054956196
2030-02-21 14:00:00,1920.1623197542242,5206.859816673544,3936.033411513791,3540.3435758558126,4087.962274297355,4483.17415252456,6510.688838361501,6468.275479729746,4024.8477457167637,2569.14298396228,4201.927099547686,1346.5505409146595
2030-02-21 15:00:00,1919.471219295605,5204.985775520748,3934.6167633128275,3539.0693434413074,4086.490944205352,4481.560578671451,6508.345526030129,6465.947432718029,4023.3991316624624,2568.218303857787,4200.414751494761,1346.065893503966
2030-02-21 16:00:00,1997.4649746435337,5416.479640645951,4094.491802928319,3682.8721292069667,4252.537078020706,4663.6595525118055,6772.798727294204,6728.6778748785755,4186.881659760543,2672.5725593723155,4371.089944326324,1400.7605057100643
2030-02-21 17:00:00,2092.676737440617,5674.6631789242365,4289.661073610818,3858.4210134323944,4455.239782047127,4885.958943348108,7095.632976746116,7049.409046585479,4386.454812986782,2799.9642021851573,4579.44362472975,1467.5295748543128
2030-02-21 18:00:00,2135.334979957416,5790.338549972589,4377.103820557372,3937.0731322131537,4546.057773996277,4985.556945181575,7240.274156588551,7193.1079730986785,4475.870655316171,2857.040170889836,4672.793454276118,1497.4444830599987
2030-02-21 19:00:00,2114.4562747508116,5733.722247253788,4334.305729772599,3898.577537809525,4501.607698946528,4936.809570776057,7169.480791074807,7122.775785269021,4432.106850183778,2829.1048351924715,4627.104193369087,1482.8028918255923
2030-02-21 20:00:00,2009.8310032551212,5450.012314840782,4119.840233778255,3705.6722797481398,4278.863945248015,4692.531621956406,6814.728184834349,6770.334186340935,4212.802063399745,2689.1180854041995,4398.1507559057645,1409.4324197168085
2030-02-21 21:00:00,1854.7144392376158,5029.386310583706,3801.8754594615375,3419.6725362480724,3948.625894381901,4330.367151131506,6288.774898696006,6247.807180570514,3887.6625964982713,2481.5748855184115,4058.7062791402245,1300.6539633156171
2030-02-21 22:00:00,1668.4792759402496,4524.376719337893,3420.122407859636,3076.2971574089115,3552.137371575824,3895.547312310374,5657.30786774948,5620.4537907935455,3497.2955064563516,2232.3955540472366,3651.164389844086,1170.0529941707289
2030-02-21 23:00:00,1495.5457952151453,4055.4369935233135,3065.635731863145,2757.447062686777,3183.9676924324267,3491.7840976504135,5070.94281352841,5037.908564543254,3134.8100421313984,2001.013636942465,3272.7308211805093,1048.7800842625447
2030-02-22 00:00:00,1406.356345854665,3813.5840235068163,2882.8112648762594,2593.001957796941,2994.086295167186,3283.5455388904525,4768.528404872993,4737.464210222816,2947.860246008852,1881.6797422448194,3077.555881850637,986.2342775644903
2030-02-22 01:00:00,1374.2748755304306,3726.589441344386,2817.0492520570315,2533.8510067560155,2925.7859025179605,3208.6420700259027,4659.749855992316,4629.394290447241,2880.614351125183,1838.755306351686,3007.3514006138685,963.7365330904894
2030-02-22 02:00:00,1332.720392491268,3613.907109380413,2731.8690399688876,2457.2339699762606,2837.3177781076406,3111.6211138462504,4518.851190226607,4489.413497703913,2793.512096454335,1783.156148169106,2916.4169485659277,934.5956573227702
2030-02-22 03:00:00,1295.2490056751897,3512.2968151462037,2655.0585386031908,2388.14523605626,2757.542430943585,3024.1333264311775,4391.797067045712,4363.187058386569,2714.968410223226,1733.0201000092889,2834.417612311758,908.3181308517419
2030-02-22 04:00:00,1274.9314526942514,3457.2021759580316,2613.410722400126,2350.6842790146793,2714.287030482053,2976.6961241542626,4322.906398764739,4294.745172821637,2672.380834958091,1705.835575995225,2789.9563313102503,894.0700583450142
2030-02-22 05:00:00,1333.9802499489397,3617.3234357522,2734.451551351454,2459.55686122919,2839.9999730996833,3114.5626153703624,4523.122985273933,4493.657464486084,2796.1528807235954,1784.8418150082427,2919.1739181921394,935.4791564538853
2030-02-22 06:00:00,1527.5284034853573,4142.163493737052,3131.19509288374,2816.4157345348167,3252.0576110279503,3566.456744463775,5179.386151127707,5145.645456744374,3201.8487124949443,2043.8057971681412,3342.718960736348,1071.2084998308846
2030-02-22 07:00:00,1769.4455841004906,4798.164725377263,3627.0875994309267,3262.4561174070127,3767.091312962914,4131.282353230123,5999.654037563701,5960.569774027358,3708.9307487540473,2367.4866760622017,3872.110849440327,1240.8575482798476
2030-02-22 08:00:00,1905.5710277161293,5167.292947037112,3906.1235375472784,3513.4405445344205,4056.897894598132,4449.106562173399,6461.214186540475,6419.123126547613,3994.2629726158434,2549.6200950997318,4169.996702413276,1336.318118382248
2030-02-22 09:00:00,1963.8131853235568,5325.226860729001,4025.510880972926,3620.825866289839,4180.89352800027,4585.08971989222,6658.695702324674,6615.318164885256,4116.344222904068,2627.5470646317135,4297.449104675861,1377.1615450152406
2030-02-22 10:00:00,1976.0319214821877,5358.360125380843,4050.55738525648,3643.354442972784,4206.906814451214,4613.617892515617,6700.125735769484,6656.478305710369,4141.955887177258,2643.8955159849565,4324.187593427034,1385.730167373065
2030-02-22 11:00:00,1972.058360679282,5347.5851123202765,4042.412205069359,3636.0280985710046,4198.447234503315,4604.340465861735,6686.652594617886,6643.092934252845,4133.626915675468,2638.5789624034664,4315.49217604088,1382.9436318841306
2030-02-22 12:00:00,1954.7373552467193,5300.616141914306,4006.90684419325,3604.0920952031297,4161.571384981239,4563.89957029154,6627.922311464834,6584.745244804355,4097.320396715279,2615.403765637842,4277.588296056498,1370.7969456407568
2030-02-22 13:00:00,1926.2413354485327,5223.344143138024,3948.4944459980934,3551.5519012871887,4100.9042982958135,4497.367372417034,6531.300939339623,6488.753304834355,4037.5899562901627,2577.2765986883664,4215.229923231758,1350.813566903237
2030-02-22 14:00:00,1903.406602476713,5161.423725102399,3901.6868032298603,3509.4498355652076,4052.289904620804,4444.053085606029,6453.875276125058,6411.832024873657,3989.7261259357397,2546.7241326798103,4165.2602502004165,1334.8002737985264
2030-02-22 15:00:00,1918.6144148274097,5202.662398632088,3932.8604477246836,3537.4895904362966,4084.666835739939,4479.56012089449,6505.440361591504,6463.06119373941,4021.603185821395,2567.0719147398227,4198.539790260033,1345.4650429882377
2030-02-22 16:00:00,2001.6902934706504,5427.937340126464,4103.153047817219,3690.662658274031,4261.532642502121,4673.524781069322,6787.125503652231,6742.911320604652,4195.738340667827,2678.225960706157,4380.3362885031875,1403.7235913271797
2030-02-22 17:00:00,2076.3738377222867,5630.454982270581,4256.242670731147,3828.3621659631863,4420.531446025451,4847.895109954181,7040.354781701307,6994.490956894984,4352.2823430320705,2778.15121273177,4543.767684512138,1456.0968547095881
2030-02-22 18:00:00,2097.024799978531,5686.453719690575,4298.573923971703,3866.4378540479806,4464.496663842179,4896.11075258996,7110.375939850254,7064.055967842595,4395.568776699079,2805.781832417866,4588.958571263503,1470.5787368455285
2030-02-22 19:00:00,2068.5402540489627,5609.212834338837,4240.185045418492,3813.9188153420096,4403.854004644767,4829.6053437794235,7013.793472138265,6968.102678846149,4335.862386623127,2767.670017300242,4526.625306919953,1450.6034043777618
2030-02-22 20:00:00,1979.0543519434918,5366.555980260272,4056.7528965199203,3648.92711886433,4213.34146925898,4620.674630366643,6710.373882015608,6666.6596912322675,4148.291196595434,2647.9394741098968,4330.801634506373,1387.8497045240006
2030-02-22 21:00:00,1836.6169464171837,4980.311757260887,3764.7784204909103,3386.304866344981,3910.0969288105093,4288.113321232143,6227.411781996894,6186.84380895828,3849.728484141164,2457.3607624577776,4019.103197289427,1287.962750444785
