snapshot,BECCS,Biogas,Biomass,CCGT,DSR,Hydro,Nuclear,Oil,Other RES,PV,SCGT,Wind,Wind offshore,demand
2030-07-29 04:00:00,0.0,200.73300589491,244.3814661148,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,770.405667109,33.8148862047,92.5492913509,3215.756505360584
2030-07-29 05:00:00,0.0,202.27822776329998,250.6863844616,2503.0,0.0,0.6310641,0.0,0.0,0.0,9.80750902306,882.563637174,31.6831333297,76.1428943121,3340.077586510713
2030-07-29 06:00:00,0.0,201.95838000765,249.3813201055,2503.0,0.0,0.6310641,0.0,0.0,0.0,96.414804201,859.347893378,31.3017570952,68.1493694843,3986.491973553597
2030-07-29 07:00:00,0.0,202.10012741738998,249.9596874341,2503.0,0.0,0.6310641,0.0,0.0,0.0,238.363123319,869.636449386,31.8697538286,61.7414587697,4195.867892732869
2030-07-29 08:00:00,0.0,201.85131138571,248.9444515025,2503.0,0.0,0.6310641,0.0,0.0,0.0,320.809502079,851.576453212,32.9397513878,54.7706263418,4546.810193431015
2030-07-29 09:00:00,0.0,200.12582815335,241.90401859690002,3036.7858533153117,0.0,0.6310641,0.0,0.0,0.0,344.930820899,726.334440605,31.4541067137,49.2157496823,4787.347336463068
2030-07-29 10:00:00,0.0,202.00947569943,249.5898041886,3136.941171034055,0.0,0.6310641,0.0,0.0,0.0,383.16337691,863.05660938,25.2833151267,46.1836924064,4910.940116419666
2030-07-29 11:00:00,0.0,203.26632550995998,254.7180874414,3047.038905376511,0.0,0.6310641,0.0,0.0,0.0,429.36208515,954.283459264,24.1562677295,46.0146523989,4967.814125143944
2030-07-29 12:00:00,0.0,202.85351126997,253.0336949741,3057.7210613480866,0.0,0.6310641,0.0,0.0,0.0,494.291077481,924.319861079,23.1436064714,47.179052341,4978.0359593590965
2030-07-29 13:00:00,0.0,202.55206206332,251.8037016168,3009.5923990725887,0.0,0.6310641,0.0,0.0,0.0,494.051438799,902.439552634,20.2522811878,55.4927120238,4938.963869965729
2030-07-29 14:00:00,0.0,202.95257643768,253.437907344,2908.5699787627627,0.0,0.6310641,0.0,0.0,0.0,436.479814406,931.510380668,16.4967644051,62.0078715177,4900.931311988983
2030-07-29 15:00:00,0.0,203.6393701844,256.24020944890003,3043.7873647190395,0.0,0.6310641,0.0,0.0,0.0,386.220111895,981.360433961,15.8463834209,69.149829398,4946.283285724961
2030-07-29 16:00:00,0.0,203.8121064223,256.9450194813,3494.1631551912324,0.0,0.6310641,0.0,0.0,0.0,289.831944965,993.898274766,14.2910167275,88.6714458573,5125.896157548259
2030-07-29 17:00:00,0.0,204.0707196386,258.0002305455,3562.9885025019917,0.0,0.6310641,0.0,0.0,0.0,178.877107696,1012.669387165,12.8893233556,116.04233345,5211.524243446792
2030-07-29 18:00:00,0.0,204.0902285921,258.0798322918,3438.1006971347706,0.0,0.6310641,0.0,0.0,0.0,81.5562365885,1014.08541982,11.0682651601,135.227455448,5143.649089017338
2030-07-29 19:00:00,0.0,203.8961298793,257.2878576502,3230.2352685145684,0.0,0.6310641,0.0,0.0,0.0,17.5692354734,999.997010858,10.1896926091,142.603834094,4993.801511699642
2030-07-29 20:00:00,0.0,203.9630274818,257.5608177537,2912.704045271924,0.0,0.6310641,0.0,0.0,0.0,0.00602961050825,1004.852688511,10.2705675443,139.359062958,4786.233649108814
2030-07-29 21:00:00,0.0,203.18207143044,254.3743082712,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,948.167983731,10.1712639461,141.851204854,4489.688099388114
2030-07-29 22:00:00,0.0,199.61622934573998,239.8247192177,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,689.3458572960001,12.1330513026,159.228244913,4091.5066686987384
2030-07-29 23:00:00,0.0,198.32254827091998,234.5461545596,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,595.445656794,14.7800673699,167.191066016,3742.0263635467527
2030-07-30 00:00:00,0.0,198.33519834105,234.5977702278,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,596.363846095,16.9412671387,167.485536991,3375.121210770968
