snapshot,BECCS,Biogas,Biomass,CCGT,DSR,Hydro,Nuclear,Oil,Other RES,PV,SCGT,Wind,Wind offshore,demand
2030-01-04 23:00:00,0.0,142.83545574299998,134.23089124937002,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,75.4263095679,0.0,3186.6779759664187
2030-01-05 00:00:00,0.0,142.8472259493,134.24130673308,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,82.7224150171,0.0,3118.4236443491955
2030-01-05 01:00:00,0.0,142.861837557,134.25423657964,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,87.6151549595,0.0,3038.4752499337706
2030-01-05 02:00:00,0.0,142.8017911138,134.20110133856,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,87.9632997933,0.0,2933.6699806915967
2030-01-05 03:00:00,0.0,142.81364407939998,134.21159005613,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,85.7275462337,0.0,2841.1653464259603
2030-01-05 04:00:00,0.0,142.7920439116,134.19247601612,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,84.0053748907,0.0,2789.4221388203264
2030-01-05 05:00:00,0.0,142.7740115877,134.1765191696,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,81.8870659967,0.0,2875.7399605911132
2030-01-05 06:00:00,0.0,142.79369909689999,134.19394069351,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,80.2588268909,0.0,3146.34050662424
2030-01-05 07:00:00,0.0,142.86137778339997,134.25382972481,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,80.3312862224,0.0,3479.6056356804993
2030-01-05 08:00:00,0.0,142.792614031,134.19298051611,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,79.5879528321,0.0,3783.7698422482185
2030-01-05 09:00:00,0.0,142.8617547978,134.25416334577,2139.0,0.0,4.14750012,0.0,0.0,0.0,148.731525935,140.0,80.9271965022,0.0,4025.8075224415443
2030-01-05 10:00:00,0.0,142.86504677739998,134.25707642637002,2139.0,0.0,4.14750012,0.0,0.0,0.0,567.791553361,140.0,71.9937019717,0.0,4162.823480250219
2030-01-05 11:00:00,0.0,142.8324028457,134.22818973329,2139.0,0.0,4.14750012,0.0,0.0,0.0,942.546888975,140.0,69.0595451808,0.0,4228.025654765387
2030-01-05 12:00:00,0.0,142.83212698149998,134.22794562039002,2139.0,0.0,4.14750012,0.0,0.0,0.0,1247.09925928,140.0,65.4848711322,0.0,4246.2977677151885
2030-01-05 13:00:00,0.0,142.8112532562,134.20947441101,2139.0,0.0,4.14750012,0.0,0.0,0.0,1224.27950493,140.0,63.462223704,0.0,4216.907122415787
2030-01-05 14:00:00,0.0,142.8907941037,134.27986029697,2139.0,0.0,4.14750012,0.0,0.0,0.0,906.836229731,140.0,60.7748968961,0.0,4187.446283655453
2030-01-05 15:00:00,0.0,142.8243108289,134.22102908824002,2139.0,0.0,4.14750012,0.0,0.0,0.0,510.448823499,140.0,61.7975994582,0.0,4250.773090246267
2030-01-05 16:00:00,0.0,142.7476113827,134.15315756513002,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,61.8606048188,0.0,4435.786553605883
2030-01-05 17:00:00,0.0,143.2731419002,134.61820077542,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,61.3024002409,0.0,4578.458817951683
2030-01-05 18:00:00,0.0,142.9344634083,134.31850336893,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,61.3514551856,0.0,4585.661617871104
2030-01-05 19:00:00,0.0,142.780715088,134.18245111305,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,64.3401178416,0.0,4468.466503636307
2030-01-05 20:00:00,0.0,142.821634946,134.21866119312,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,70.323241364,0.0,4231.36529743652
2030-01-05 21:00:00,0.0,142.79928994489998,134.19888804827002,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,79.0415588152,0.0,3920.104839589283
2030-01-05 22:00:00,0.0,142.8240349647,134.22078497534,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,90.4396512526,0.0,3549.7873510935233
2030-01-05 23:00:00,0.0,142.6938178616,134.10555554977,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,98.091772345,0.0,3232.9312718925166
2030-01-06 00:00:00,0.0,142.68030051519997,134.0935940177,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,107.902179159,0.0,2865.1681542021615
2030-01-06 01:00:00,0.0,142.670746418,134.08513957429,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,119.129860674,0.0,2780.963127639917
2030-01-06 02:00:00,0.0,142.6767142805,134.09042055001,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,128.002798801,0.0,2678.829964051962
2030-01-06 03:00:00,0.0,142.66099921589998,134.07651425185,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,136.367197753,0.0,2589.4328586225033
2030-01-06 04:00:00,0.0,142.3418151283,133.79406749025,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,147.131741456,0.0,2539.082893337049
2030-01-06 05:00:00,0.0,142.39781556309998,133.84362240881,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,165.147118536,0.0,2631.807336607836
2030-01-06 06:00:00,0.0,142.5986447087,134.02133659951,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,182.441810409,0.0,2936.646630883486
2030-01-06 07:00:00,0.0,140.9532250355,132.56530080028,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,193.06499871,0.0,3328.518266024276
2030-01-06 08:00:00,0.0,140.7892697394,132.42021636712002,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,203.495332884,0.0,3652.4543765018766
2030-01-06 09:00:00,0.0,142.6254127327,134.04502368784,2139.0,0.0,4.14750012,0.0,0.0,0.0,370.045949004,140.0,212.365280596,0.0,3889.877745518372
2030-01-06 10:00:00,0.0,142.63830478679998,134.05643189733001,2139.0,0.0,4.14750012,0.0,0.0,0.0,977.104180822,140.0,227.602283198,0.0,4015.2471819167286
2030-01-06 11:00:00,0.0,142.57292496879998,133.99857714019,2139.0,0.0,4.14750012,0.0,0.0,0.0,1382.3708711,140.0,218.31123699,0.0,4068.4107583991586
2030-01-06 12:00:00,0.0,142.6695602019,134.08408988882002,2139.0,0.0,4.14750012,0.0,0.0,0.0,1542.26435834,140.0,209.149952526,0.0,4080.369375038165
2030-01-06 13:00:00,0.0,142.6978914564,134.10916028358,2139.0,0.0,4.14750012,0.0,0.0,0.0,1481.72813477,140.0,198.412387583,0.0,4050.6948796875827
2030-01-06 14:00:00,0.0,142.5512144554,133.97936545502,2139.0,0.0,4.14750012,0.0,0.0,0.0,1181.22294973,140.0,179.15679206,0.0,4024.730010867949
2030-01-06 15:00:00,0.0,143.1022164351,134.46694842301,2139.0,0.0,4.14750012,0.0,0.0,0.0,656.705615432,140.0,157.09282847,0.0,4086.8120720619104
2030-01-06 16:00:00,0.0,143.1206993372,134.48330398726,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,140.644545441,0.0,4279.978324132928
2030-01-06 17:00:00,0.0,143.20888392999998,134.56133874407,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,122.354343717,0.0,4415.068576077139
2030-01-06 18:00:00,0.0,143.2546681936,134.60185334826,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,103.276320039,0.0,4406.825179073538
2030-01-06 19:00:00,0.0,143.23968876689997,134.58859801783,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,87.5443130102,0.0,4285.739221723394
2030-01-06 20:00:00,0.0,143.1942631268,134.54840076041,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,76.2439898928,0.0,4058.3610683112456
2030-01-06 21:00:00,0.0,143.25486129849997,134.60202422729,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,65.2736512463,0.0,3737.240806272402
2030-01-06 22:00:00,0.0,142.3177505736,133.77277270833,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,61.9678994972,0.0,3350.1912661390115
2030-01-06 23:00:00,0.0,142.02116896028,133.51032693028,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,56.9860321285,0.0,3013.3079578096713
2030-01-07 00:00:00,0.0,142.1855012708,133.6557449844,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,52.1115658781,0.0,3110.4579449818725
2030-01-07 01:00:00,0.0,142.02532531439,133.51400489797,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,46.3569942376,0.0,3030.8406623502883
2030-01-07 02:00:00,0.0,141.58320693880998,133.12277329134,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,40.8253092207,0.0,2924.3211065921164
2030-01-07 03:00:00,0.0,141.49603384812,133.04563361515,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,32.4545932858,0.0,2836.111137583606
2030-01-07 04:00:00,0.0,141.37061678229998,132.93465175403,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,26.8518858044,0.0,2788.070844783572
2030-01-07 05:00:00,0.0,140.65979746967997,132.30564604638002,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,22.9130910436,0.0,2878.591604898394
2030-01-07 06:00:00,0.0,143.3060065233,134.64728275882,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,18.9796667844,0.0,3169.593558748011
2030-01-07 07:00:00,0.0,143.0717242443,134.43996581054,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,15.9345340037,0.0,3531.1058228974875
2030-01-07 08:00:00,0.0,142.7304894107,134.13800629118,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,200.07,13.1869179732,0.0,3844.981896043931
2030-01-07 09:00:00,0.0,141.94374307170997,133.44181257654,2139.0,0.0,4.14750012,0.0,0.0,0.0,46.9680923684,200.07,12.3800325764,0.0,4105.54309923239
2030-01-07 10:00:00,0.0,143.5408037488,134.85505538450002,2139.0,0.0,4.14750012,0.0,0.0,0.0,174.703259257,200.07,12.9501976758,0.0,4251.341070003852
2030-01-07 11:00:00,0.0,144.2534621561,135.4856885115,2139.0,0.0,4.14750012,0.0,0.0,0.0,324.484182825,200.07,17.8601496759,0.0,4322.211855885949
2030-01-07 12:00:00,0.0,144.37584471559998,135.59398513070002,2139.0,0.0,4.14750012,0.0,0.0,0.0,456.376913885,200.07,23.7099072304,0.0,4342.518460581898
2030-01-07 13:00:00,0.0,144.4046173528,135.6194461061,2139.0,0.0,4.14750012,0.0,0.0,0.0,486.961773871,200.07,34.3041822963,0.0,4307.590921525523
