snapshot,BECCS,Biogas,Biomass,CCGT,DSR,Hydro,Oil,Other RES,PV,SCGT,Wind,Wind offshore,demand
2030-03-01 00:00:00,0.0,68.11664245775,200.1957390927,60.0,0.0,0.0,0.0,0.0,0.0,132.0,1.90338452146,0.0,4870.429015397262
2030-03-01 01:00:00,0.0,68.09246449223,200.0535433289,60.0,0.0,0.0,0.0,0.0,0.0,132.0,1.97862813447,0.0,4778.287984069332
2030-03-01 02:00:00,0.0,68.14308888533,200.351276165,60.0,0.0,0.0,0.0,0.0,0.0,132.0,1.99404927918,0.0,4648.359005701975
2030-03-01 03:00:00,0.0,67.10322303299,194.235603651,60.0,0.0,0.0,0.0,0.0,0.0,132.0,1.91960107278,0.0,4526.531192823077
2030-03-01 04:00:00,0.0,66.86443006764999,192.8312113716,60.0,0.0,0.0,0.0,0.0,0.0,132.0,1.83823632983,0.0,4457.973926315892
2030-03-01 05:00:00,0.0,67.91397421735999,199.00380401339999,60.0,0.0,0.0,0.0,0.0,0.0,132.0,1.69217811363,0.0,4641.779183721314
2030-03-01 06:00:00,0.0,68.17183221963,200.5203218348,60.0,0.0,0.0,0.0,0.0,0.0,132.0,1.47899039851,0.0,5299.293171697916
2030-03-01 07:00:00,0.0,68.81590477642,204.3082496946,60.0,0.0,0.0,0.0,0.0,0.0,540.0,1.27839082896,0.0,6158.535589776656
2030-03-01 08:00:00,0.0,68.90709126226,204.8445368358,60.0,0.0,0.0,0.0,0.0,4.81439670526,540.0,1.22875199687,0.0,6641.516237248185
2030-03-01 09:00:00,0.0,68.85980200617,204.56641865059999,60.0,0.0,0.0,0.0,0.0,13.9336678113,540.0,1.32363283008,0.0,6828.8093205367895
2030-03-01 10:00:00,0.0,68.97316110861999,205.2331076716,60.0,0.0,0.0,0.0,0.0,22.1552708616,540.0,1.48255424717,0.0,6857.739727914387
2030-03-01 11:00:00,0.0,68.58233140716,202.9345549713,60.0,0.0,0.0,0.0,0.0,28.5235586832,540.0,1.44753513131,0.0,6822.789993532688
2030-03-01 12:00:00,0.0,68.50809083068,202.4979303317,60.0,0.0,0.0,0.0,0.0,33.2096680524,540.0,1.47903649971,0.0,6734.1304548113685
2030-03-01 13:00:00,0.0,68.37063198554,201.6895055919,60.0,0.0,0.0,0.0,0.0,32.3953039608,540.0,1.46032256898,0.0,6604.864660976404
2030-03-01 14:00:00,0.0,68.51534422034,202.5405890609,60.0,0.0,0.0,0.0,0.0,30.193387783,540.0,1.44584264796,0.0,6485.156686241293
2030-03-01 15:00:00,0.0,68.47765503879,202.3189309584,60.0,0.0,0.0,0.0,0.0,26.9267868438,540.0,1.50226418695,0.0,6471.47952310872
2030-03-01 16:00:00,0.0,68.35548520124999,201.6004241281,60.0,0.0,0.0,0.0,0.0,18.1311111628,540.0,1.57645612875,0.0,6685.352011036285
2030-03-01 17:00:00,0.0,68.6601275668,203.39209075259998,60.0,0.0,0.0,0.0,0.0,6.38046321435,540.0,1.60780730135,0.0,6962.121173347005
2030-03-01 18:00:00,0.0,68.97507401237,205.24435786589999,60.0,0.0,0.0,0.0,0.0,0.0,540.0,1.70040381836,0.0,7125.157807367616
2030-03-01 19:00:00,0.0,68.85183749987999,204.5195776931,60.0,0.0,0.0,0.0,0.0,0.0,540.0,1.88338705633,0.0,7113.8058614904985
2030-03-01 20:00:00,0.0,68.28635755337,201.1938697104,60.0,0.0,0.0,0.0,0.0,0.0,540.0,1.92172471467,0.0,6834.268604941231
2030-03-01 21:00:00,0.0,68.86428204095,204.5927666892,60.0,0.0,0.0,0.0,0.0,0.0,540.0,1.83781752085,0.0,6346.533023895367
2030-03-01 22:00:00,0.0,68.37098043269,201.6915548838,60.0,0.0,0.0,0.0,0.0,0.0,540.0,1.7390660687,0.0,5697.154129674572
2030-03-01 23:00:00,0.0,67.66903720431,197.563277281,60.0,0.0,0.0,0.0,0.0,0.0,132.0,1.68937581638,0.0,5082.088023163165
2030-03-02 00:00:00,0.0,67.04624125718999,193.9004816934,60.0,0.0,0.0,0.0,0.0,0.0,132.0,1.68193172111,0.0,5038.002989704295
2030-03-02 01:00:00,0.0,67.1408979922,194.4571781089,60.0,0.0,0.0,0.0,0.0,0.0,132.0,1.70828038051,0.0,4951.918380286099
2030-03-02 02:00:00,0.0,66.62313397176,191.4120976484,60.0,0.0,0.0,0.0,0.0,0.0,132.0,1.68210042911,0.0,4811.011119359329
2030-03-02 03:00:00,0.0,66.16965489492999,188.7450906305,60.0,0.0,0.0,0.0,0.0,0.0,132.0,1.66435145123,0.0,4684.425206267811
2030-03-02 04:00:00,0.0,66.1675926567,188.7329621683,60.0,0.0,0.0,0.0,0.0,0.0,132.0,1.67486778941,0.0,4608.356221370192
2030-03-02 05:00:00,0.0,66.91355400465,193.12011970589998,60.0,0.0,0.0,0.0,0.0,0.0,132.0,1.7641620123,0.0,4770.56862468274
2030-03-02 06:00:00,0.0,67.14608914362,194.4877083758,60.0,0.0,0.0,0.0,0.0,0.0,502.84582042272905,2.01253566586,0.0,5424.544572940486
2030-03-02 07:00:00,0.0,67.52469475016,196.7143685709,60.0,0.0,0.0,0.0,0.0,0.0,540.0,2.32996300708,0.0,6282.949641381124
2030-03-02 08:00:00,0.0,68.24377588939,200.9434378769,60.0,0.0,0.0,0.0,0.0,14.1945803768,540.0,2.68185417652,0.0,6747.175647417507
2030-03-02 09:00:00,0.0,68.35307451586999,201.58624637399998,60.0,0.0,0.0,0.0,0.0,31.1732172124,540.0,3.18126793302,0.0,6935.03827322063
2030-03-02 10:00:00,0.0,67.68988714398999,197.6859002162,60.0,0.0,0.0,0.0,0.0,42.7394954819,540.0,3.6643289165,0.0,6953.828200053815
2030-03-02 11:00:00,0.0,67.30716417215,195.4350249191,60.0,0.0,0.0,0.0,0.0,47.2881553113,540.0,4.1507663497,0.0,6919.1517013184775
2030-03-02 12:00:00,0.0,66.80810251915,192.49993706409998,60.0,0.0,0.0,0.0,0.0,44.3465749884,540.0,4.62330657372,0.0,6835.720282406748
2030-03-02 13:00:00,0.0,65.8310282655,186.7535553133,60.0,0.0,0.0,0.0,0.0,36.3275613914,540.0,4.85651587801,0.0,6706.216085946564
2030-03-02 14:00:00,0.0,66.91697447565,193.1402362242,60.0,0.0,0.0,0.0,0.0,26.4174887512,540.0,4.94544969879,0.0,6592.028014120219
2030-03-02 15:00:00,0.0,66.75568611214,192.19166501249998,60.0,0.0,0.0,0.0,0.0,16.8034374405,540.0,5.16892498323,0.0,6588.788090777112
2030-03-02 16:00:00,0.0,66.40205492174,190.1118846771,60.0,0.0,0.0,0.0,0.0,9.44736849772,540.0,5.22546236912,0.0,6844.0164223382235
2030-03-02 17:00:00,0.0,67.73333637025999,197.9414343683,60.0,0.0,0.0,0.0,0.0,3.01359553053,540.0,5.22975099595,0.0,7141.010903379321
2030-03-02 18:00:00,0.0,67.94453801025,199.1835561878,60.0,0.0,0.0,0.0,0.0,0.0,540.0,5.1410105526,0.0,7267.134487281137
2030-03-02 19:00:00,0.0,67.13884286513,194.445091469,60.0,0.0,0.0,0.0,0.0,0.0,540.0,4.90501263668,0.0,7199.533997913112
2030-03-02 20:00:00,0.0,65.48991272784,184.7473821968,60.0,0.0,0.0,0.0,0.0,0.0,540.0,4.64837247451,0.0,6873.60187146405
2030-03-02 21:00:00,0.0,63.827848266349996,174.972427167,60.0,0.0,0.0,0.0,0.0,0.0,540.0,4.35416605581,0.0,6373.406021141094
2030-03-02 22:00:00,0.0,63.39979160915,172.4549348126,60.0,0.0,0.0,0.0,0.0,0.0,329.40560546855477,4.14732222551,0.0,5747.011492351264
2030-03-02 23:00:00,0.0,61.74405608569,162.7172016151,60.0,0.0,0.0,0.0,0.0,0.0,132.0,3.93434123249,0.0,5160.322988648161
2030-03-03 00:00:00,0.0,61.57125474388,161.7009201265,60.0,0.0,0.0,0.0,0.0,0.0,132.0,3.70969191484,0.0,5233.591760547479
2030-03-03 01:00:00,0.0,61.876252667749995,163.4946778651,60.0,0.0,0.0,0.0,0.0,0.0,132.0,3.33164024287,0.0,5159.459853526875
2030-03-03 02:00:00,0.0,61.58137393357,161.7604332359,60.0,0.0,0.0,0.0,0.0,0.0,156.10281929641087,3.06608246581,0.0,5005.358115617644
2030-03-03 03:00:00,0.0,61.75138058701,162.7602785671,60.0,0.0,0.0,0.0,0.0,0.0,132.0,3.07839775528,0.0,4863.6569332349745
2030-03-03 04:00:00,0.0,61.93526112595,163.8417191735,60.0,0.0,0.0,0.0,0.0,0.0,132.0,3.13930465965,0.0,4746.570935000372
2030-03-03 05:00:00,0.0,62.585975512089995,167.668709046,60.0,0.0,0.0,0.0,0.0,0.0,132.0,3.46368156617,0.0,4690.712340395497
2030-03-03 06:00:00,0.0,62.70301819869999,168.3570620099,60.0,0.0,0.0,0.0,0.0,0.0,132.0,3.90756249677,0.0,4944.027117678287
2030-03-03 07:00:00,0.0,62.2778344527,165.8564658581,60.0,0.0,0.0,0.0,0.0,0.0,132.0,4.04786779627,0.0,5432.669714404538
2030-03-03 08:00:00,0.0,62.168749161209995,165.2149120294,60.0,0.0,0.0,0.0,0.0,4.97278183766,540.0,3.94387577744,0.0,5880.898768575669
2030-03-03 09:00:00,0.0,63.40467698042,172.4836667214,60.0,0.0,0.0,0.0,0.0,12.9119468446,537.5997949403845,3.99662674392,0.0,6245.690975312296
2030-03-03 10:00:00,0.0,64.72284543823,180.2360961218,60.0,0.0,0.0,0.0,0.0,19.7130202259,540.0,4.45973474237,0.0,6418.648234704916
2030-03-03 11:00:00,0.0,66.04029566823999,187.9843014717,60.0,0.0,0.0,0.0,0.0,22.3297552457,540.0,4.41143425375,0.0,6481.258554511671
2030-03-03 12:00:00,0.0,66.96134104238,193.4011654509,60.0,0.0,0.0,0.0,0.0,23.6850438066,540.0,4.28777723957,0.0,6488.374895493297
2030-03-03 13:00:00,0.0,67.0200721651,193.7465756902,60.0,0.0,0.0,0.0,0.0,22.9274819176,540.0,4.12655138396,0.0,6416.751870748716
2030-03-03 14:00:00,0.0,67.2117963205,194.8741462752,60.0,0.0,0.0,0.0,0.0,18.1659805451,540.0,3.94759475758,0.0,6339.164708981582
2030-03-03 15:00:00,0.0,66.95384587307,193.3570847641,60.0,0.0,0.0,0.0,0.0,11.9787018028,540.0,3.69662680099,0.0,6353.822625228907
2030-03-03 16:00:00,0.0,67.00649694857,193.666736951,60.0,0.0,0.0,0.0,0.0,5.60781711315,540.0,3.39727048866,0.0,6621.176467162628
2030-03-03 17:00:00,0.0,67.50435681446,196.5947568401,60.0,0.0,0.0,0.0,0.0,0.948948162915,540.0,2.94853378445,0.0,6950.965559043598
2030-03-03 18:00:00,0.0,68.67521035058999,203.4807958159,60.0,0.0,0.0,0.0,0.0,0.0,540.0,2.40575111538,0.0,7071.96552219925
2030-03-03 19:00:00,0.0,68.62244549642,203.1704744724,60.0,0.0,0.0,0.0,0.0,0.0,540.0,2.11812027711,0.0,6946.708692433903
2030-03-03 20:00:00,0.0,68.30166078331,201.2838712644,60.0,0.0,0.0,0.0,0.0,0.0,540.0,1.99238586867,0.0,6554.537731079642
2030-03-03 21:00:00,0.0,67.1282472273,194.3827762666,60.0,0.0,0.0,0.0,0.0,0.0,540.0,2.00306969137,0.0,6079.389537219192
2030-03-03 22:00:00,0.0,66.02103862982,187.871046728,60.0,0.0,0.0,0.0,0.0,0.0,132.0,2.06153616457,0.0,5619.991297437714
2030-03-03 23:00:00,0.0,64.59069863433,179.4589126278,60.0,0.0,0.0,0.0,0.0,0.0,132.0,2.45190043741,0.0,5194.999487383499
2030-03-04 00:00:00,0.0,64.23363986177,177.3589739518,60.0,0.0,0.0,0.0,0.0,0.0,132.0,2.78063387123,0.0,4870.153970243309
2030-03-04 01:00:00,0.0,64.37863654322,178.211730312,60.0,0.0,0.0,0.0,0.0,0.0,132.0,2.9473975809,0.0,4751.800411940656
2030-03-04 02:00:00,0.0,64.19843247727,177.1519118262,60.0,0.0,0.0,0.0,0.0,0.0,132.0,3.03570316891,0.0,4613.11070256763
2030-03-04 03:00:00,0.0,64.25752626946999,177.499455002,60.0,0.0,0.0,0.0,0.0,0.0,132.0,3.11577509266,0.0,4459.547293166957
2030-03-04 04:00:00,0.0,64.25887739107,177.5074012359,60.0,0.0,0.0,0.0,0.0,0.0,132.0,3.15312541045,0.0,4325.42432857872
2030-03-04 05:00:00,0.0,64.31797118327,177.8549444116,60.0,0.0,0.0,0.0,0.0,0.0,132.0,3.08707752734,0.0,4235.375088026903
2030-03-04 06:00:00,0.0,65.32014785406,183.7489588231,60.0,0.0,0.0,0.0,0.0,0.0,132.0,2.85917792993,0.0,4320.245517851006
2030-03-04 07:00:00,0.0,66.49191873065,190.6403928735,60.0,0.0,0.0,0.0,0.0,0.0,132.0,2.57443715669,0.0,4676.340326347677
2030-03-04 08:00:00,0.0,66.64310212680999,191.5295346204,60.0,0.0,0.0,0.0,0.0,10.5831032568,132.0,2.06130009621,0.0,5237.025301202907
2030-03-04 09:00:00,0.0,66.89242672948,192.99586570169998,60.0,0.0,0.0,0.0,0.0,27.3566902371,132.0,1.52746110864,0.0,5707.656511737343
2030-03-04 10:00:00,0.0,66.85190019257,192.75752050810001,60.0,0.0,0.0,0.0,0.0,41.7747369545,244.47183995716387,1.05925396839,0.0,6002.209514660212
2030-03-04 11:00:00,0.0,65.32868836482,183.7991873856,60.0,0.0,0.0,0.0,0.0,51.1220973326,362.43389840760847,0.919739030095,0.0,6118.897873601517
2030-03-04 12:00:00,0.0,66.87195368162,192.8754593475,60.0,0.0,0.0,0.0,0.0,58.8634784649,394.8272556352754,0.776033601428,0.0,6169.508443813293
2030-03-04 13:00:00,0.0,66.69758077206,191.8499351342,60.0,0.0,0.0,0.0,0.0,61.369804126,376.03291184931186,0.635725889152,0.0,6151.880220854038
2030-03-04 14:00:00,0.0,66.85716245566,192.7884689979,60.0,0.0,0.0,0.0,0.0,57.705502263,333.18502433971344,0.49227945445,0.0,6106.322700592347
2030-03-04 15:00:00,0.0,65.66982523598,185.805485969,60.0,0.0,0.0,0.0,0.0,47.1402969609,540.0,0.396800110231,0.0,6159.792745176054
2030-03-04 16:00:00,0.0,66.64566925785999,191.5446324647,60.0,0.0,0.0,0.0,0.0,28.4783463865,540.0,0.306000133495,0.0,6377.3199860621435
2030-03-04 17:00:00,0.0,67.43322381767,196.17640853839998,60.0,0.0,0.0,0.0,0.0,9.57258793674,540.0,0.237893360765,0.0,6694.690879717532
2030-03-04 18:00:00,0.0,68.33577304818999,201.4844927583,60.0,0.0,0.0,0.0,0.0,0.0,540.0,0.190076770287,0.0,6945.69717769009
2030-03-04 19:00:00,0.0,68.14682224765,200.3732328638,60.0,0.0,0.0,0.0,0.0,0.0,540.0,0.172050142801,0.0,6981.230025893245
2030-03-04 20:00:00,0.0,68.47066476229,202.2778196537,60.0,0.0,0.0,0.0,0.0,0.0,540.0,0.179230523949,0.0,6705.715304720535
2030-03-04 21:00:00,0.0,68.49051202752,202.39454564689999,60.0,0.0,0.0,0.0,0.0,0.0,540.0,0.192719198831,0.0,6247.986335692487
2030-03-04 22:00:00,0.0,67.73985019861999,197.97974358,60.0,0.0,0.0,0.0,0.0,0.0,540.0,0.275520052345,0.0,5707.299133987964
2030-03-04 23:00:00,0.0,68.06099047005999,199.86843790220001,60.0,0.0,0.0,0.0,0.0,0.0,132.0,0.292761618094,0.0,5182.615217425263
2030-03-05 00:00:00,0.0,67.52672854373,196.7263297439,60.0,0.0,0.0,0.0,0.0,0.0,132.0,0.306865701911,0.0,5180.933732495589
2030-03-05 01:00:00,0.0,67.82589531120999,198.48579321009998,60.0,0.0,0.0,0.0,0.0,0.0,132.0,0.335978442369,0.0,5077.841108845226
2030-03-05 02:00:00,0.0,67.53910197313999,196.7991005172,60.0,0.0,0.0,0.0,0.0,0.0,132.0,0.455230966699,0.0,4947.01642421993
2030-03-05 03:00:00,0.0,67.54599980448,196.8396681322,60.0,0.0,0.0,0.0,0.0,0.0,132.0,0.608762365379,0.0,4822.324613200121
2030-03-05 04:00:00,0.0,67.27890439715,195.2688231645,60.0,0.0,0.0,0.0,0.0,0.0,132.0,0.730470487958,0.0,4770.563196159966
2030-03-05 05:00:00,0.0,67.02268907431,193.7619662905,60.0,0.0,0.0,0.0,0.0,0.0,132.0,0.805604820058,0.0,5016.519610820725
2030-03-05 06:00:00,0.0,68.06810163639,199.9102601856,60.0,0.0,0.0,0.0,0.0,0.0,540.0,0.848523668117,0.0,5712.867893601708
2030-03-05 07:00:00,0.0,68.46419360093,202.23976137580001,60.0,0.0,0.0,0.0,0.0,0.251992113867,540.0,0.916458200548,0.0,6567.2020223377085
2030-03-05 08:00:00,0.0,68.61694856484999,203.1381458473,60.0,0.0,0.0,0.0,0.0,13.9485439788,540.0,0.983769632732,0.0,7092.570385147004
2030-03-05 09:00:00,0.0,67.79546663047999,198.3068356591,60.0,0.0,0.0,0.0,0.0,29.8313093217,540.0,1.01614210926,0.0,7308.899732007326
2030-03-05 10:00:00,0.0,67.42192417436999,196.1099529299,60.0,0.0,0.0,0.0,0.0,43.9241824769,540.0,1.09914464906,0.0,7373.722627221947
2030-03-05 11:00:00,0.0,65.58269211494,185.2930375294,60.0,0.0,0.0,0.0,0.0,55.0296230019,540.0,1.08499834474,0.0,7350.042053745041
2030-03-05 12:00:00,0.0,67.02298774329,193.7637228264,60.0,0.0,0.0,0.0,0.0,57.4963144838,540.0,1.20206742358,0.0,7255.760827312917
2030-03-05 13:00:00,0.0,67.96351060200999,199.2951380401,60.0,0.0,0.0,0.0,0.0,54.3651566581,540.0,1.11788539559,0.0,7122.912660823098
2030-03-05 14:00:00,0.0,67.26611852009,195.1936266988,60.0,0.0,0.0,0.0,0.0,50.0817746099,540.0,0.954030284126,0.0,6996.138106565135
2030-03-05 15:00:00,0.0,68.03860451845,199.7367813537,60.0,0.0,0.0,0.0,0.0,41.3367731141,540.0,0.805477015207,0.0,6990.757988117834
2030-03-05 16:00:00,0.0,67.86210537016,198.6987522777,60.0,0.0,0.0,0.0,0.0,26.8286210723,540.0,0.642433227764,0.0,7180.409312175444
2030-03-05 17:00:00,0.0,67.34007464992,195.628578447,60.0,0.0,0.0,0.0,0.0,9.57135118037,540.0,0.629379780238,0.0,7465.376901007685
2030-03-05 18:00:00,0.0,68.57819981952,202.9102562246,60.0,0.0,0.0,0.0,0.0,0.0,540.0,0.703597595758,0.0,7693.050955714758
2030-03-05 19:00:00,0.0,68.3972917481,201.8462973327,60.0,0.0,0.0,0.0,0.0,0.0,540.0,0.790427929924,0.0,7734.211824905288
2030-03-05 20:00:00,0.0,68.2091373982,200.739721534,60.0,0.0,0.0,0.0,0.0,0.0,540.0,0.87550585205,0.0,7451.795641777478
2030-03-05 21:00:00,0.0,67.97801738132999,199.3804554985,60.0,0.0,0.0,0.0,0.0,0.0,540.0,1.03317131202,0.0,6903.692625584886
2030-03-05 22:00:00,0.0,67.06309472139,193.9996005053,60.0,0.0,0.0,0.0,0.0,0.0,540.0,1.05975533425,0.0,6165.246148680822
2030-03-05 23:00:00,0.0,65.09223497321,182.4085546375,60.0,0.0,0.0,0.0,0.0,0.0,540.0,1.18382250436,0.0,5476.253061883583
2030-03-06 00:00:00,0.0,64.00963101122,176.0415301997,60.0,0.0,0.0,0.0,0.0,0.0,540.0,1.14776392258,0.0,5320.816812125404
2030-03-06 01:00:00,0.0,63.73201107773,174.4087882525,60.0,0.0,0.0,0.0,0.0,0.0,540.0,1.08476217963,0.0,5242.6872504576295
2030-03-06 02:00:00,0.0,63.598961155699996,173.6262933285,60.0,0.0,0.0,0.0,0.0,0.0,269.59986978226925,1.08320441374,0.0,5104.624083088262
2030-03-06 03:00:00,0.0,63.59647935865,173.6116973515,60.0,0.0,0.0,0.0,0.0,0.0,132.0,1.13877619959,0.0,4974.428654728013
2030-03-06 04:00:00,0.0,63.59790159192,173.6200618082,60.0,0.0,0.0,0.0,0.0,0.0,132.0,1.10689266117,0.0,4898.018125272442
2030-03-06 05:00:00,0.0,64.17077715141,176.9892649658,60.0,0.0,0.0,0.0,0.0,0.0,132.0,1.09851081781,0.0,5047.489333254274
2030-03-06 06:00:00,0.0,64.44910820154999,178.6261891414,60.0,0.0,0.0,0.0,0.0,0.0,444.387539482439,0.993628318498,0.0,5682.133407155093
2030-03-06 07:00:00,0.0,66.67724994752,191.73036522569998,60.0,0.0,0.0,0.0,0.0,1.06750901697,540.0,0.990571067196,0.0,6528.839104260988
2030-03-06 08:00:00,0.0,67.52113205583,196.6934156068,60.0,0.0,0.0,0.0,0.0,21.563970556,540.0,1.02466536713,0.0,7006.499799412643
2030-03-06 09:00:00,0.0,67.89241316105,198.8769988499,60.0,0.0,0.0,0.0,0.0,43.7058721506,540.0,0.968317489587,0.0,7191.814638526521
2030-03-06 10:00:00,0.0,67.80338135861,198.3533838606,60.0,0.0,0.0,0.0,0.0,60.6568422468,540.0,0.994794287328,0.0,7208.91900903795
2030-03-06 11:00:00,0.0,67.82926600405,198.5056169725,60.0,0.0,0.0,0.0,0.0,68.0662441549,540.0,1.33943222683,0.0,7160.814606840809
2030-03-06 12:00:00,0.0,67.84917726977,198.6227193663,60.0,0.0,0.0,0.0,0.0,65.9420989718,540.0,1.69501109369,0.0,7061.697471369615
2030-03-06 13:00:00,0.0,67.68810935241,197.6754446453,60.0,0.0,0.0,0.0,0.0,55.6423996476,540.0,1.93046233675,0.0,6922.107531969672
2030-03-06 14:00:00,0.0,68.05220106847,199.81674555979998,60.0,0.0,0.0,0.0,0.0,41.4957564063,540.0,2.17275101885,0.0,6795.751426342311
2030-03-06 15:00:00,0.0,67.94155132039,199.1659908287,60.0,0.0,0.0,0.0,0.0,27.3486173278,540.0,2.2338809399,0.0,6781.539553716363
2030-03-06 16:00:00,0.0,67.98571166329,199.4257072092,60.0,0.0,0.0,0.0,0.0,15.2651664923,540.0,2.07075446342,0.0,7022.783105854297
2030-03-06 17:00:00,0.0,68.1780687125,200.5569999775,60.0,0.0,0.0,0.0,0.0,5.57386583022,540.0,2.13449910211,0.0,7377.638401650589
2030-03-06 18:00:00,0.0,68.16817708014,200.4988251811,60.0,0.0,0.0,0.0,0.0,0.0,540.0,2.16502917806,0.0,7609.133231637734
2030-03-06 19:00:00,0.0,68.37041865055,201.6882509234,60.0,0.0,0.0,0.0,0.0,0.0,540.0,2.29872270432,0.0,7615.450222640686
2030-03-06 20:00:00,0.0,67.0242748644,193.7712926597,60.0,0.0,0.0,0.0,0.0,0.0,540.0,2.46794840517,0.0,7284.3935706916645
2030-03-06 21:00:00,0.0,67.10669328214999,194.2560129253,60.0,0.0,0.0,0.0,0.0,0.0,540.0,2.54729776426,0.0,6742.264191436481
2030-03-06 22:00:00,0.0,65.16932001622,182.86190819040002,60.0,0.0,0.0,0.0,0.0,0.0,540.0,2.7244917541,0.0,6077.799432422903
2030-03-06 23:00:00,0.0,62.86963993696,169.3369999343,60.0,0.0,0.0,0.0,0.0,0.0,540.0,2.81316087088,0.0,5447.765079112179
2030-03-07 00:00:00,0.0,62.86672435877,169.319852798,60.0,0.0,0.0,0.0,0.0,0.0,132.0,2.92609902244,0.0,4987.838915490795
2030-03-07 01:00:00,0.0,62.70266975155,168.355012718,60.0,0.0,0.0,0.0,0.0,0.0,132.0,3.10792198908,0.0,4910.943438000625
2030-03-07 02:00:00,0.0,62.70458265529,168.3662629123,60.0,0.0,0.0,0.0,0.0,0.0,132.0,3.21918920669,0.0,4758.318258286297
2030-03-07 03:00:00,0.0,62.70245641656,168.3537580495,60.0,0.0,0.0,0.0,0.0,0.0,132.0,3.17793260243,0.0,4632.990405347973
2030-03-07 04:00:00,0.0,62.703871538659996,168.3620806839,60.0,0.0,0.0,0.0,0.0,0.0,132.0,2.89881658341,0.0,4577.74206717843
2030-03-07 05:00:00,0.0,62.703942650319995,168.3624989068,60.0,0.0,0.0,0.0,0.0,0.0,132.0,2.56098414169,0.0,4786.366530712895
2030-03-07 06:00:00,0.0,63.31536073132,171.9583788408,60.0,0.0,0.0,0.0,0.0,0.0,540.0,2.33803931211,0.0,5470.142354746095
2030-03-07 07:00:00,0.0,63.947763864159995,175.6776763334,60.0,0.0,0.0,0.0,0.0,0.248548169374,540.0,2.41382060901,0.0,6274.951617825396
2030-03-07 08:00:00,0.0,64.18741016946,177.0870872868,60.0,0.0,0.0,0.0,0.0,9.32847650236,540.0,2.65737217102,0.0,6705.323093950014
2030-03-07 09:00:00,0.0,63.819478423579994,174.9232023393,60.0,0.0,0.0,0.0,0.0,23.0439660185,540.0,2.95531699113,0.0,6913.050041718949
2030-03-07 10:00:00,0.0,62.33161620365,166.1727677881,60.0,0.0,0.0,0.0,0.0,32.3667042301,540.0,3.36168531528,0.0,6951.8956459457795
2030-03-07 11:00:00,0.0,62.24443330445,165.6600265926,60.0,0.0,0.0,0.0,0.0,34.9060787449,540.0,3.6970788047,0.0,6937.291110172413
2030-03-07 12:00:00,0.0,62.891264993769994,169.4641814983,60.0,0.0,0.0,0.0,0.0,35.6982375523,540.0,4.06092315708,0.0,6858.428697929962
2030-03-07 13:00:00,0.0,63.70485353351,174.24906895179998,60.0,0.0,0.0,0.0,0.0,33.837383477,540.0,3.97537990511,0.0,6720.842335811031
2030-03-07 14:00:00,0.0,63.80946590139,174.8643165642,60.0,0.0,0.0,0.0,0.0,27.9537599433,540.0,3.77607500621,0.0,6600.230512033821
2030-03-07 15:00:00,0.0,64.02229599846,176.1160156866,60.0,0.0,0.0,0.0,0.0,18.4307748753,540.0,3.57488337691,0.0,6603.369102951787
2030-03-07 16:00:00,0.0,65.02710380079999,182.025504343,60.0,0.0,0.0,0.0,0.0,8.8215781826,540.0,3.28596822212,0.0,6863.37951070111
2030-03-07 17:00:00,0.0,66.43411205956,190.3004195311,60.0,0.0,0.0,0.0,0.0,2.20318130177,540.0,2.93838241153,0.0,7150.177868839347
2030-03-07 18:00:00,0.0,67.44295900437,196.2336632445,60.0,0.0,0.0,0.0,0.0,0.0,540.0,2.55910737054,0.0,7230.855669573264
2030-03-07 19:00:00,0.0,67.47567748064999,196.4260875708,60.0,0.0,0.0,0.0,0.0,0.0,540.0,2.52607484151,0.0,7092.962595917525
2030-03-07 20:00:00,0.0,67.44893949525,196.2688357849,60.0,0.0,0.0,0.0,0.0,0.0,540.0,2.94721698291,0.0,6696.044843773091
2030-03-07 21:00:00,0.0,66.66408717864999,191.652952179,60.0,0.0,0.0,0.0,0.0,0.0,439.063524747834,3.90513726524,0.0,6156.579964446824
2030-03-07 22:00:00,0.0,66.70895152701999,191.9168089655,60.0,0.0,0.0,0.0,0.0,0.0,132.0,4.73787642945,0.0,5537.44291823078
2030-03-07 23:00:00,0.0,66.31712626227,189.61240114539999,60.0,0.0,0.0,0.0,0.0,0.0,132.0,5.63365874114,0.0,4988.794335499263
2030-03-08 00:00:00,0.0,66.56267483562999,191.0565245942,60.0,0.0,0.0,0.0,0.0,0.0,132.0,5.96510530051,0.0,5123.021799150926
2030-03-08 01:00:00,0.0,66.66961966605,191.6854899155,60.0,0.0,0.0,0.0,0.0,0.0,132.0,6.13812596814,0.0,5020.547574720058
2030-03-08 02:00:00,0.0,66.67744194902,191.7314944273,60.0,0.0,0.0,0.0,0.0,0.0,132.0,6.07156085722,0.0,4895.089437235124
2030-03-08 03:00:00,0.0,66.38844414939,190.0318368265,60.0,0.0,0.0,0.0,0.0,0.0,132.0,5.97308535152,0.0,4773.698168062748
2030-03-08 04:00:00,0.0,66.18534923902,188.83739241019998,60.0,0.0,0.0,0.0,0.0,0.0,132.0,5.90731311312,0.0,4710.320164660174
2030-03-08 05:00:00,0.0,67.16846798406,194.619323102,60.0,0.0,0.0,0.0,0.0,0.0,132.0,5.81152014971,0.0,4913.858102354106
