snapshot,BECCS,Biogas,Biomass,DSR,Hydro,Other RES,PV,Wind,Wind offshore,demand
2030-01-01 00:00:00,0.0,101.39862639828,127.99118792832199,0.0,0.42811351,0.0,0.0,0.457276678958,0.0,3298.8524408864796
2030-01-01 01:00:00,0.0,101.40473145717999,127.9928680892,0.0,0.42811351,0.0,0.0,0.476782333328,0.0,3216.980306321041
2030-01-01 02:00:00,0.0,101.3769687282,127.985227564862,0.0,0.42811351,0.0,0.0,0.534293383315,0.0,3105.6318628178446
2030-01-01 03:00:00,0.0,101.34022238922,127.97511467944,0.0,0.42811351,0.0,0.0,0.571069869589,0.0,3005.7103709751245
2030-01-01 04:00:00,0.0,101.34073905224,127.975256869221,0.0,0.42811351,0.0,0.0,0.594141749406,0.0,2937.460537545277
2030-01-01 05:00:00,0.0,101.33892545961,127.974757754072,0.0,0.42811351,0.0,0.0,0.595297834013,0.0,2956.321966778743
2030-01-01 06:00:00,0.0,101.34208870255999,127.97562830375,0.0,0.42811351,0.0,0.0,0.633582744567,0.0,3088.7061699892047
2030-01-01 07:00:00,0.0,101.33830335516,127.974586545969,0.0,0.42811351,0.0,0.0,0.691869130188,0.0,3292.8356097399746
2030-01-01 08:00:00,0.0,101.59259645619,128.044570034558,0.0,0.42811351,0.0,0.0,0.7060515703,0.0,3608.9008888685103
2030-01-01 09:00:00,0.0,101.69124745975999,128.07171957717298,0.0,0.42811351,0.0,11.7928004374,0.711153381556,0.0,3933.959460153993
2030-01-01 10:00:00,0.0,103.25439559762,128.5019104059,0.0,0.42811351,0.0,69.0641785529,0.700810306552,0.0,4145.054426515995
