snapshot,BECCS,Biogas,Biomass,CCGT,DSR,Hydro,Nuclear,Other RES,PV,SCGT,Wind,Wind offshore,demand
2030-01-06 22:00:00,0.0,234.7995071083,209.14406069900002,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,42.6301813514,81.0260499046,3731.6916910339437
2030-01-06 23:00:00,0.0,234.309158841,208.6268881364,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,39.2029567542,83.6171085526,3356.44605797209
2030-01-07 00:00:00,0.0,234.5808549277,208.913447243,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,35.8496176555,85.0180301502,3464.658924377287
2030-01-07 01:00:00,0.0,234.3160306798,208.6341358962,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,31.890819074,88.2010849042,3375.975285606599
2030-01-07 02:00:00,0.0,233.5850616322,207.8631794949,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,28.0853530607,90.0624858591,3257.325898279678
2030-01-07 03:00:00,0.0,233.4409354556,207.71116895650002,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,22.3268048245,89.964085438,3159.0710876536623
2030-01-07 04:00:00,0.0,233.2335792401,207.4924694067,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,18.4724796347,86.7355715708,3105.5602438732926
2030-01-07 05:00:00,0.0,232.0583579765,206.2529581592,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,15.7628261477,86.2211759643,3206.3889851456847
2030-01-07 06:00:00,0.0,236.4334236118,210.8673599161,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,13.0568672421,85.2271267242,3530.528560169638
2030-01-07 07:00:00,0.0,236.0460769105,210.4588235768,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,10.9619993551,82.5652138143,3933.207752241023
2030-01-07 08:00:00,0.0,235.4819019857,209.86378570050002,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,9.07180506724,68.3761366028,4282.826219106892
2030-01-07 09:00:00,0.0,234.18114803859999,208.4918745569,1858.0,0.0,0.057038,1138.1,0.0,24.4538170405,640.0,8.51671652827,56.9880794066,4573.058626662763
2030-01-07 10:00:00,0.0,236.8216216913,211.2767942079,1858.0,0.0,0.057038,1138.1,0.0,90.9588046443,640.0,8.90895576475,43.352451906,4735.459227964701
2030-01-07 11:00:00,0.0,237.9998835914,212.5195124288,1858.0,0.0,0.057038,1138.1,0.0,168.94185902,640.0,12.2867069213,37.8826100463,4814.400369470947
2030-01-07 12:00:00,0.0,238.2022227565,212.7329204725,1858.0,0.0,0.057038,1138.1,0.0,237.611471766,640.0,16.3109876768,34.3664333295,4837.019372983637
2030-01-07 13:00:00,0.0,238.2497935167,212.7830935711,1858.0,0.0,0.057038,1138.1,0.0,253.535400812,640.0,23.5992106279,33.1906158418,4798.114487581334
2030-01-07 14:00:00,0.0,238.2794397239,212.8143615616,1858.0,0.0,0.057038,1138.1,0.0,182.784529482,640.0,27.5242739007,31.1877993445,4758.156106663352
2030-01-07 15:00:00,0.0,238.4270170231,212.9700120148,1858.0,0.0,0.057038,1138.1,0.0,78.337095356,640.0,31.8250207431,30.8122408113,4809.927841790845
2030-01-07 16:00:00,0.0,236.1469956405,210.5652630234,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,34.4316496788,27.3910915164,5006.451169075605
